family,mech,dim,p,column,source
f3,f3/newmd,neural_coupling,0.0122,p,V1/results/f3/newmd/report.md
f3,f3/newmd,window_forecast,0.1497,p,V1/results/f3/newmd/report.md
f3,f3/newmd,coupling_prediction,0.0041,p,V1/results/f3/newmd/report.md
f3,f3/newmd,entrainment_window,0.0053,p,V1/results/f3/newmd/report.md
f3,f3/newmd,window_modulation,0.0012,p,V1/results/f3/newmd/report.md
f3,f3/newmd,neural_coupling,0.0018,p,V1/results/f3/newmd/report.md
f3,f3/newmd,window_forecast,0.0147,p,V1/results/f3/newmd/report.md
f3,f3/newmd,coupling_prediction,0.0006,p,V1/results/f3/newmd/report.md
f3,f3/newmd,entrainment_window,0.0,p,V1/results/f3/newmd/report.md
f3,f3/newmd,window_modulation,0.0068,p,V1/results/f3/newmd/report.md
f3,f3/newmd,neural_coupling,0.2152,p,V1/results/f3/newmd/report.md
f3,f3/newmd,window_forecast,1.0,p,V1/results/f3/newmd/report.md
f3,f3/newmd,coupling_prediction,0.0068,p,V1/results/f3/newmd/report.md
f3,f3/pwsm,f19:precision_weighting,0.6808,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,f20:error_suppression,0.8166,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,f21:stability_encoding,0.9149,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,M0:pe_weighted,0.3538,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,M1:precision,0.5411,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,P0:weighted_error,0.0287,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,P1:precision_estimate,0.0001,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,F0:mmn_presence_pred,0.0235,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,F1:context_reliability,0.0011,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_modulation,0.0061,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,prediction_weighting,0.0006,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_context,0.8445,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_forecast,0.0235,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,modulation_prediction,0.0011,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_modulation,0.0007,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,prediction_weighting,0.0003,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_context,0.0004,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_forecast,0.0006,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,modulation_prediction,0.0004,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_modulation,0.0234,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,prediction_weighting,0.1482,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_context,0.8192,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,salience_forecast,0.0,p,V1/results/f3/pwsm/report.md
f3,f3/pwsm,modulation_prediction,0.0522,p,V1/results/f3/pwsm/report.md
f3,f3/sdl,E0:dynamic_lateral,0.4821,p,V1/results/f3/sdl/report.md
f3,f3/sdl,E1:local_clustering,0.2086,p,V1/results/f3/sdl/report.md
f3,f3/sdl,E2:hemispheric_osc,0.078,p,V1/results/f3/sdl/report.md
f3,f3/sdl,M0:lateralization_index,0.8028,p,V1/results/f3/sdl/report.md
f3,f3/sdl,M1:salience_demand,0.0463,p,V1/results/f3/sdl/report.md
f3,f3/sdl,P0:dynamic_lateral_p,0.5053,p,V1/results/f3/sdl/report.md
f3,f3/sdl,P1:hemispheric_engage,0.0132,p,V1/results/f3/sdl/report.md
f3,f3/sdl,F0:network_config_pred,0.0252,p,V1/results/f3/sdl/report.md
f3,f3/sdl,F1:processing_eff_pred,0.0576,p,V1/results/f3/sdl/report.md
f3,f3/sdl,spectral_dominance,0.1809,p,V1/results/f3/sdl/report.md
f3,f3/sdl,lateralization_index,0.0095,p,V1/results/f3/sdl/report.md
f3,f3/sdl,dominance_pattern,0.0707,p,V1/results/f3/sdl/report.md
f3,f3/sdl,dominance_forecast,0.0252,p,V1/results/f3/sdl/report.md
f3,f3/sdl,lateral_prediction,0.0576,p,V1/results/f3/sdl/report.md
f3,f3/sdl,spectral_dominance,0.205,p,V1/results/f3/sdl/report.md
f3,f3/sdl,lateralization_index,0.9342,p,V1/results/f3/sdl/report.md
f3,f3/sdl,dominance_pattern,0.5451,p,V1/results/f3/sdl/report.md
f3,f3/sdl,dominance_forecast,0.3149,p,V1/results/f3/sdl/report.md
f3,f3/sdl,lateral_prediction,0.3086,p,V1/results/f3/sdl/report.md
f3,f3/sdl,spectral_dominance,0.0068,p,V1/results/f3/sdl/report.md
f3,f3/sdl,lateralization_index,0.0,p,V1/results/f3/sdl/report.md
f3,f3/sdl,dominance_pattern,0.0,p,V1/results/f3/sdl/report.md
f3,f3/sdl,dominance_forecast,0.0,p,V1/results/f3/sdl/report.md
f3,f3/sdl,lateral_prediction,0.5887,p,V1/results/f3/sdl/report.md
f3,f3/snem,E0:beat_entrainment,0.929,p,V1/results/f3/snem/report.md
f3,f3/snem,E1:meter_entrainment,0.6031,p,V1/results/f3/snem/report.md
f3,f3/snem,E2:selective_enhancement,0.6031,p,V1/results/f3/snem/report.md
f3,f3/snem,M0:ssep_enhancement,0.6031,p,V1/results/f3/snem/report.md
f3,f3/snem,M1:enhancement_index,0.0673,p,V1/results/f3/snem/report.md
f3,f3/snem,M2:beat_salience,0.789,p,V1/results/f3/snem/report.md
f3,f3/snem,P0:beat_locked_activity,0.6676,p,V1/results/f3/snem/report.md
f3,f3/snem,P1:entrainment_strength,0.6545,p,V1/results/f3/snem/report.md
f3,f3/snem,P2:selective_gain,0.8028,p,V1/results/f3/snem/report.md
f3,f3/snem,F0:beat_onset_pred,0.9858,p,V1/results/f3/snem/report.md
f3,f3/snem,F1:meter_position_pred,0.9007,p,V1/results/f3/snem/report.md
f3,f3/snem,F2:enhancement_pred,0.9007,p,V1/results/f3/snem/report.md
f3,f3/snem,beat_entrainment,0.7343,p,V1/results/f3/snem/report.md
f3,f3/snem,meter_hierarchy,0.6676,p,V1/results/f3/snem/report.md
f3,f3/snem,selective_gain,0.8028,p,V1/results/f3/snem/report.md
f3,f3/snem,beat_onset_pred,0.9858,p,V1/results/f3/snem/report.md
f3,f3/snem,meter_position_pred,0.8305,p,V1/results/f3/snem/report.md
f3,f3/snem,beat_entrainment,0.0,p,V1/results/f3/snem/report.md
f3,f3/snem,meter_hierarchy,0.0001,p,V1/results/f3/snem/report.md
f3,f3/snem,selective_gain,0.0001,p,V1/results/f3/snem/report.md
f3,f3/snem,beat_onset_pred,0.0,p,V1/results/f3/snem/report.md
f3,f3/snem,meter_position_pred,0.0,p,V1/results/f3/snem/report.md
f3,f3/snem,beat_entrainment,0.0,p,V1/results/f3/snem/report.md
f3,f3/snem,meter_hierarchy,0.0,p,V1/results/f3/snem/report.md
f3,f3/snem,selective_gain,0.0068,p,V1/results/f3/snem/report.md
f3,f3/snem,beat_onset_pred,0.0,p,V1/results/f3/snem/report.md
f3,f3/snem,meter_position_pred,0.0,p,V1/results/f3/snem/report.md
f3,f3/stanm,E0:temporal_attention,0.2387,p,V1/results/f3/stanm/report.md
f3,f3/stanm,E1:spectral_attention,0.6676,p,V1/results/f3/stanm/report.md
f3,f3/stanm,E2:network_topology,0.0463,p,V1/results/f3/stanm/report.md
f3,f3/stanm,M0:network_topology_m,0.144,p,V1/results/f3/stanm/report.md
f3,f3/stanm,M1:local_clustering,0.2974,p,V1/results/f3/stanm/report.md
f3,f3/stanm,M2:lateralization,0.3344,p,V1/results/f3/stanm/report.md
f3,f3/stanm,P0:temporal_alloc,0.3538,p,V1/results/f3/stanm/report.md
f3,f3/stanm,P1:spectral_alloc,0.0346,p,V1/results/f3/stanm/report.md
f3,f3/stanm,F0:network_state_pred,0.2547,p,V1/results/f3/stanm/report.md
f3,f3/stanm,F1:lateral_pred,0.0518,p,V1/results/f3/stanm/report.md
f3,f3/stanm,F2:compensation_pred,0.1944,p,V1/results/f3/stanm/report.md
f3,f3/stanm,spectral_attention,0.4481,p,V1/results/f3/stanm/report.md
f3,f3/stanm,temporal_modulation,0.8585,p,V1/results/f3/stanm/report.md
f3,f3/stanm,network_state,0.2014,p,V1/results/f3/stanm/report.md
f3,f3/stanm,spectral_forecast,0.0346,p,V1/results/f3/stanm/report.md
f3,f3/stanm,temporal_forecast,0.2547,p,V1/results/f3/stanm/report.md
f3,f3/stanm,spectral_attention,0.4684,p,V1/results/f3/stanm/report.md
f3,f3/stanm,temporal_modulation,0.5168,p,V1/results/f3/stanm/report.md
f3,f3/stanm,network_state,0.5942,p,V1/results/f3/stanm/report.md
f3,f3/stanm,spectral_forecast,0.0343,p,V1/results/f3/stanm/report.md
f3,f3/stanm,temporal_forecast,0.1571,p,V1/results/f3/stanm/report.md
f3,f3/stanm,spectral_attention,0.0362,p,V1/results/f3/stanm/report.md
f3,f3/stanm,temporal_modulation,0.0,p,V1/results/f3/stanm/report.md
f3,f3/stanm,network_state,0.0137,p,V1/results/f3/stanm/report.md
f3,f3/stanm,spectral_forecast,0.0,p,V1/results/f3/stanm/report.md
f3,f3/stanm,temporal_forecast,0.0137,p,V1/results/f3/stanm/report.md
f4,f4/cdem,C0:context_modulation,0.0,p,V1/results/f4/cdem/report.md
f4,f4/cdem,C0:context_modulation,0.0,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,C1:arousal_suppression,0.0005,p,V1/results/f4/cdem/report.md
f4,f4/cdem,C1:arousal_suppression,0.0018,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,M0:congruency_index,0.0346,p,V1/results/f4/cdem/report.md
f4,f4/cdem,M0:congruency_index,0.04,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,M1:context_recall_probability,0.0001,p,V1/results/f4/cdem/report.md
f4,f4/cdem,M1:context_recall_probability,0.0004,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,P0:binding_state,0.0,p,V1/results/f4/cdem/report.md
f4,f4/cdem,P0:binding_state,0.0,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,P1:arousal_gate,0.049,p,V1/results/f4/cdem/report.md
f4,f4/cdem,P1:arousal_gate,0.0474,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,P2:from_synthesis,0.0,p,V1/results/f4/cdem/report.md
f4,f4/cdem,P2:from_synthesis,0.0,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,F0:encoding_strength_fc,0.0024,p,V1/results/f4/cdem/report.md
f4,f4/cdem,F0:encoding_strength_fc,0.0042,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,F1:retrieval_context_fc,0.0,p,V1/results/f4/cdem/report.md
f4,f4/cdem,F1:retrieval_context_fc,0.0,p(perm),V1/results/f4/cdem/report.md
f4,f4/cdem,F2:mood_congruency_fc,0.0,p,V1/results/f4/cdem/report.md
f4,f4/cdem,F2:mood_congruency_fc,0.0,p(perm),V1/results/f4/cdem/report.md
f4,f4/cmapcc,E0:common_code,0.9065,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,E0:common_code,0.9038,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,E1:cross_modal_binding,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,E1:cross_modal_binding,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,E2:sequence_generalization,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,E2:sequence_generalization,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,M0:common_code_strength,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,M0:common_code_strength,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,M1:transfer_probability,0.0007,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,M1:transfer_probability,0.001,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,P0:pmc_activation,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,P0:pmc_activation,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,P1:mirror_coupling,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,P1:mirror_coupling,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,F0:transfer_pred,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,F0:transfer_pred,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,F1:motor_seq_pred,0.7479,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,F1:motor_seq_pred,0.7458,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,F2:perceptual_seq_pred,0.0,p,V1/results/f4/cmapcc/report.md
f4,f4/cmapcc,F2:perceptual_seq_pred,0.0,p(perm),V1/results/f4/cmapcc/report.md
f4,f4/cssl,E0:rhythm_copying,0.0,p,V1/results/f4/cssl/report.md
f4,f4/cssl,E0:rhythm_copying,0.0,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,E1:melody_copying,0.0346,p,V1/results/f4/cssl/report.md
f4,f4/cssl,E1:melody_copying,0.0368,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,E2:all_shared_binding,0.0,p,V1/results/f4/cssl/report.md
f4,f4/cssl,E2:all_shared_binding,0.0,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,M0:conservation_index,0.5533,p,V1/results/f4/cssl/report.md
f4,f4/cssl,M0:conservation_index,0.5456,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,M1:template_fidelity,0.0,p,V1/results/f4/cssl/report.md
f4,f4/cssl,M1:template_fidelity,0.0,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,P0:entrainment_state,0.064,p,V1/results/f4/cssl/report.md
f4,f4/cssl,P0:entrainment_state,0.0634,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,P1:template_match,0.0,p,V1/results/f4/cssl/report.md
f4,f4/cssl,P1:template_match,0.0004,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,F0:learning_trajectory,0.0005,p,V1/results/f4/cssl/report.md
f4,f4/cssl,F0:learning_trajectory,0.0012,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,F1:binding_prediction,0.0,p,V1/results/f4/cssl/report.md
f4,f4/cssl,F1:binding_prediction,0.0,p(perm),V1/results/f4/cssl/report.md
f4,f4/cssl,F2:reserved,0.0,p(perm),V1/results/f4/cssl/report.md
f4,f4/dmms,E0:early_binding,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,E0:early_binding,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,E1:dev_plasticity,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,E1:dev_plasticity,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,E2:melodic_imprint,0.4262,p,V1/results/f4/dmms/report.md
f4,f4/dmms,E2:melodic_imprint,0.4322,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,M0:scaffold_strength,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,M0:scaffold_strength,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,M1:imprinting_depth,0.5053,p,V1/results/f4/dmms/report.md
f4,f4/dmms,M1:imprinting_depth,0.5164,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,P0:scaffold_activation,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,P0:scaffold_activation,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,P1:bonding_warmth,0.0306,p,V1/results/f4/dmms/report.md
f4,f4/dmms,P1:bonding_warmth,0.0344,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,F0:scaffold_persistence,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,F0:scaffold_persistence,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,F1:preference_formation,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,F1:preference_formation,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/dmms,F2:therapeutic_potential,0.0,p,V1/results/f4/dmms/report.md
f4,f4/dmms,F2:therapeutic_potential,0.0,p(perm),V1/results/f4/dmms/report.md
f4,f4/hcmc,E0:fast_binding,0.0,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,E0:fast_binding,0.0,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,E1:episodic_segmentation,0.0003,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,E1:episodic_segmentation,0.0004,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,E2:cortical_storage,0.0006,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,E2:cortical_storage,0.0008,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,M0:consolidation_strength,0.0,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,M0:consolidation_strength,0.0,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,M1:encoding_rate,0.694,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,M1:encoding_rate,0.6942,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,M2:from_synthesis,0.0067,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,M2:from_synthesis,0.0082,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,P0:binding_state,0.0,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,P0:binding_state,0.0,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,P1:segmentation_state,0.0576,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,P1:segmentation_state,0.0544,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,P2:storage_state,0.0287,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,P2:storage_state,0.0334,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,F0:consolidation_fc,0.0287,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,F0:consolidation_fc,0.032,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,F1:retrieval_fc,0.0,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,F1:retrieval_fc,0.0,p(perm),V1/results/f4/hcmc/report.md
f4,f4/hcmc,episodic_encoding,0.0,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,episodic_boundary,0.0576,p,V1/results/f4/hcmc/report.md
f4,f4/hcmc,consolidation_strength,0.0287,p,V1/results/f4/hcmc/report.md
f4,f4/meamn,E0:f01_retrieval,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,E0:f01_retrieval,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,E1:f02_nostalgia,0.0037,p,V1/results/f4/meamn/report.md
f4,f4/meamn,E1:f02_nostalgia,0.0082,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,E2:f03_emotion,0.0003,p,V1/results/f4/meamn/report.md
f4,f4/meamn,E2:f03_emotion,0.0002,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,M0:meam_retrieval,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,M0:meam_retrieval,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,M1:p_recall,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,M1:p_recall,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,P0:memory_state,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,P0:memory_state,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,P1:emotional_color,0.0001,p,V1/results/f4/meamn/report.md
f4,f4/meamn,P1:emotional_color,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,P2:nostalgia_link,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,P2:nostalgia_link,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,F0:mem_vividness_fc,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,F0:mem_vividness_fc,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,F1:emo_response_fc,0.0001,p,V1/results/f4/meamn/report.md
f4,f4/meamn,F1:emo_response_fc,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,F2:self_ref_fc,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,F2:self_ref_fc,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,F3:reserved,0.0,p(perm),V1/results/f4/meamn/report.md
f4,f4/meamn,autobiographical_retrieval,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,emotional_coloring,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,memory_vividness,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,nostalgia_intensity,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,retrieval_probability,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,self_relevance,0.0,p,V1/results/f4/meamn/report.md
f4,f4/meamn,vividness_trajectory,0.0,p,V1/results/f4/meamn/report.md
f4,f4/mmp,R0:preserved_memory,0.0,p,V1/results/f4/mmp/report.md
f4,f4/mmp,R0:preserved_memory,0.0002,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,R1:melodic_recognition,0.9716,p,V1/results/f4/mmp/report.md
f4,f4/mmp,R1:melodic_recognition,0.9792,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,R2:scaffold_efficacy,0.0325,p,V1/results/f4/mmp/report.md
f4,f4/mmp,R2:scaffold_efficacy,0.0344,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,P0:preserved_recognition,0.0,p,V1/results/f4/mmp/report.md
f4,f4/mmp,P0:preserved_recognition,0.0,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,P1:melodic_identification,0.4481,p,V1/results/f4/mmp/report.md
f4,f4/mmp,P1:melodic_identification,0.4404,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,P2:familiarity,0.7343,p,V1/results/f4/mmp/report.md
f4,f4/mmp,P2:familiarity,0.7352,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,F0:recognition_fc,0.3064,p,V1/results/f4/mmp/report.md
f4,f4/mmp,F0:recognition_fc,0.306,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,F1:emotional_fc,0.0,p,V1/results/f4/mmp/report.md
f4,f4/mmp,F1:emotional_fc,0.0,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,F2:scaffold_fc,0.5053,p,V1/results/f4/mmp/report.md
f4,f4/mmp,F2:scaffold_fc,0.4956,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,C0:preservation_index,0.0007,p,V1/results/f4/mmp/report.md
f4,f4/mmp,C0:preservation_index,0.0014,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,C1:therapeutic_efficacy,0.4481,p,V1/results/f4/mmp/report.md
f4,f4/mmp,C1:therapeutic_efficacy,0.4402,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,C2:hippocampal_independence,0.9149,p,V1/results/f4/mmp/report.md
f4,f4/mmp,C2:hippocampal_independence,0.9216,p(perm),V1/results/f4/mmp/report.md
f4,f4/mmp,melodic_recognition,0.5171,p,V1/results/f4/mmp/report.md
f4,f4/mmp,memory_preservation,0.0007,p,V1/results/f4/mmp/report.md
f4,f4/mmp,memory_scaffold_pred,0.5053,p,V1/results/f4/mmp/report.md
f4,f4/mspba,S0:musical_syntax,0.0007,p,V1/results/f4/mspba/report.md
f4,f4/mspba,S0:musical_syntax,0.0008,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,S1:harmonic_prediction,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,S1:harmonic_prediction,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,S2:broca_activation,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,S2:broca_activation,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,M0:eran_amplitude,0.0003,p,V1/results/f4/mspba/report.md
f4,f4/mspba,M0:eran_amplitude,0.0002,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,M1:syntax_violation,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,M1:syntax_violation,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,M2:from_synthesis,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,M2:from_synthesis,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,P0:harmonic_context,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,P0:harmonic_context,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,P1:violation_state,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,P1:violation_state,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,F0:resolution_fc,0.8445,p,V1/results/f4/mspba/report.md
f4,f4/mspba,F0:resolution_fc,0.8538,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,F1:eran_trajectory_fc,0.0,p,V1/results/f4/mspba/report.md
f4,f4/mspba,F1:eran_trajectory_fc,0.0,p(perm),V1/results/f4/mspba/report.md
f4,f4/mspba,F2:syntax_repair_fc,0.8866,p,V1/results/f4/mspba/report.md
f4,f4/mspba,F2:syntax_repair_fc,0.8898,p(perm),V1/results/f4/mspba/report.md
f4,f4/oii,E0:slow_integration,0.0,p,V1/results/f4/oii/report.md
f4,f4/oii,E0:slow_integration,0.0,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,E1:fast_segregation,0.0011,p,V1/results/f4/oii/report.md
f4,f4/oii,E1:fast_segregation,0.0016,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,E2:mode_switching,0.9007,p,V1/results/f4/oii/report.md
f4,f4/oii,E2:mode_switching,0.8986,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,M0:gf_proxy,0.4821,p,V1/results/f4/oii/report.md
f4,f4/oii,M0:gf_proxy,0.4738,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,M1:switching_efficiency,0.1876,p,V1/results/f4/oii/report.md
f4,f4/oii,M1:switching_efficiency,0.183,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,P0:integration_state,0.2387,p,V1/results/f4/oii/report.md
f4,f4/oii,P0:integration_state,0.2376,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,P1:segregation_state,0.0003,p,V1/results/f4/oii/report.md
f4,f4/oii,P1:segregation_state,0.0002,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,P2:encoding_quality,0.0,p,V1/results/f4/oii/report.md
f4,f4/oii,P2:encoding_quality,0.0,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,F0:integration_pred,0.0,p,V1/results/f4/oii/report.md
f4,f4/oii,F0:integration_pred,0.0,p(perm),V1/results/f4/oii/report.md
f4,f4/oii,F1:segregation_pred,0.1275,p,V1/results/f4/oii/report.md
f4,f4/oii,F1:segregation_pred,0.1342,p(perm),V1/results/f4/oii/report.md
f4,f4/pmim,P0:eran_response,0.0413,p,V1/results/f4/pmim/report.md
f4,f4/pmim,P0:eran_response,0.0472,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,P1:mmn_response,0.5171,p,V1/results/f4/pmim/report.md
f4,f4/pmim,P1:mmn_response,0.5064,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,P2:combined_pred_error,0.0205,p,V1/results/f4/pmim/report.md
