VPID,IC1,Leman1,Leman2,Leman3,Leman4,Leman5,Leman6,Milne,Collins,rating,song,rhythm,chordnumber,nonmusician,presentorder,valence,arousal
2125,5.4017,1.1629667953,0.9572361668,0.8554681741,1.6273344225,1.2680713509,1.1029207687,0.3374628045,-158714.396258485,717,1,3,8,0,20,2,5
2125,10.266,1.2815205858,1.2305381318,1.2278562102,1.9338424972,1.7194310575,1.6400262662,0.540312135,-150198.71210642,769,1,3,9,0,20,2,5
2125,0.1129,1.4904617293,1.3246211028,1.2184604593,2.1116084279,1.7053764635,1.5016981325,0.2368079701,-174160.083672533,758,1,3,10,0,20,2,5
2125,7.1761,1.3072664067,1.1495125891,1.0734955782,1.8508529208,1.5331182075,1.3874539163,0.4154672127,-179321.921239774,574,1,3,11,0,20,2,5
2125,3.3977,1.2206716704,1.0656595035,0.9795345463,1.7361903285,1.4235505206,1.2687658888,0.4967404454,-179696.745352382,630,1,3,12,0,20,2,5
2125,17.258,1.3547734759,1.3145287105,1.3057654704,2.071326927,1.8783221888,1.7896623313,0.2882251974,-166470.62390447,467,1,3,13,0,20,2,5
2125,0.42113,1.5156974108,1.3781538316,1.2848110402,2.1746629727,1.8075345509,1.610659472,0.2368079701,-185771.023359364,502,1,3,14,0,20,2,5
2125,5.206,1.2683633807,1.0804737816,0.9767437767,1.7898579032,1.4365141719,1.260311868,0.4154672127,-184266.533148887,758,1,3,15,0,20,2,5
2125,11.513,1.6587502628,1.4597067592,1.2816817167,2.3594466306,1.8512956776,1.5290471255,0.1605090043,-185476.533908542,318,1,3,16,0,20,2,5
2125,4.2356,1.1598703185,0.9553631676,0.8566110275,1.6248284296,1.2674884955,1.1037947526,0.3374628045,-167188.125742819,344,1,3,17,0,20,2,5
2125,5.6213,1.1364918068,1.036371543,0.9736007504,1.6906702521,1.4330469671,1.287447423,0.6555519369,-152509.668644338,867,1,3,18,0,20,2,5
2125,7.6736,1.7585103167,1.54599135,1.3623767283,2.3662808591,1.8715315601,1.5664754232,0.0883909924,-146641.574514608,833,1,3,19,0,20,2,5
2125,10.537,1.2942664448,1.1313070981,1.0275579589,1.8431536184,1.5283800779,1.3366827622,0.5013549411,-157114.249708559,819,1,3,20,0,20,2,5
2125,12.409,1.4162255258,1.3087804137,1.2534767272,2.0451346753,1.7346156155,1.5759247082,0.3066096767,-145773.033121733,878,1,3,21,0,20,2,5
2125,7.6684,1.3852804453,1.2745061855,1.2256933338,1.995325715,1.7318654617,1.6100541868,0.2809264168,-148154.658181864,741,1,3,22,0,20,2,5
2125,5.0307,1.7794333208,1.6057151087,1.4781852939,2.5162401042,2.063505105,1.8072402937,0.0883909924,-148280.470515045,697,1,3,23,0,20,2,5
2125,10.467,1.2705952015,1.1101921202,1.0377676849,1.8064177641,1.5118422111,1.3810761998,0.5013549411,-158172.859796447,751,1,3,24,0,20,2,5
2125,4.9149,1.4625830482,1.1953684357,1.0073436312,1.9358269135,1.4543335873,1.1820540754,0.2416037146,-142950.929193253,631,1,3,25,0,20,2,5
2125,7.5939,1.0813652917,0.9076938615,0.8098559707,1.5645691677,1.2404378613,1.060930635,0.4154672127,-167107.956989994,715,1,3,26,0,20,2,5
2125,4.6739,1.2810715464,1.0740184629,0.9508690867,1.7288471065,1.3289902546,1.1204856774,0.6001849317,-104008.149532935,611,1,3,27,0,20,2,5
2125,2.601,1.2236778486,1.099652483,1.0538167326,1.7685660055,1.4646004623,1.3340961939,0.4154672127,-144959.892416773,745,1,3,28,0,20,2,5
2125,1.8278,1.4635130827,1.3447488014,1.2147652578,2.1086800986,1.7726401954,1.5022553261,0.4154672127,-160859.366767847,618,1,3,29,0,20,2,5
2125,0.78163,1.2993850892,1.1961834749,1.1495658664,1.9468596233,1.678403201,1.5449355292,0.4154672127,-153772.896780282,539,1,3,30,0,20,2,5
2101,3.4824,1.7978976764,1.7628756492,1.7450397051,3.1967076507,3.040004915,2.9662868591,NaN,-21632.9484703116,0,2,1,1,0,26,1,2
2101,3.085,1.4373481977,1.3050972959,1.2268127885,2.0933705474,1.7996295195,1.6494876075,0.4154672127,-75426.7523113855,107,2,1,2,0,26,1,2
2101,16.449,1.3641649897,1.224792773,1.1445694105,1.9243686854,1.6318293887,1.4834785815,0.6253508625,-152172.777991351,905,2,1,3,0,26,1,2
2101,5.2296,1.3094947837,1.2163836673,1.1808976659,1.9123859912,1.6591814506,1.5619510225,0.4080368942,-144600.509502115,280,2,1,4,0,26,1,2
2101,9.5288,1.2623387079,1.0372333239,0.8910708054,1.7367547786,1.3290963455,1.1093371164,0.540312135,-157579.642816694,605,2,1,5,0,26,1,2
2101,0.70135,1.414393914,1.2250752625,1.068638272,2.0715205158,1.6237928977,1.3323936405,0.2368079701,-212339.689593174,94,2,1,6,0,26,1,2
2101,0.25,1.5343614805,1.4599090491,1.3656886264,2.3649260545,2.0705814653,1.7804445578,0.2368079701,-228180.742903613,265,2,1,7,0,26,1,2
2101,0.057781,1.4933643378,1.393182702,1.3100963417,2.2990934043,2.0206547536,1.8047677038,0.2368079701,-259543.960147977,0,2,1,8,0,26,1,2
2101,0.21903,1.1551412992,0.9804456433,0.920177798,1.6504627021,1.3092590952,1.1905325252,0.4154672127,-256532.478130599,0,2,1,9,0,26,1,2
2101,3.7395,1.2938790725,1.011230569,0.8272047301,1.7488910654,1.2584386437,0.9936216878,0.4154672127,-232427.29969345,0,2,1,10,0,26,1,2
2101,20.408,1.3742350889,1.2418401693,1.1383706847,1.9269615723,1.5927179204,1.3627701267,0.6253508625,-193803.233431008,737,2,1,11,0,26,1,2
2101,4.8307,1.3172832536,1.2350593374,1.1971779412,1.9200633409,1.676594708,1.5561940184,0.4080368942,-192898.260108845,182,2,1,12,0,26,1,2
2101,1.7041,1.4377196252,1.2953599352,1.16968361,2.012159522,1.6839656774,1.4536063971,0.4154672127,-190185.968503555,0,2,1,13,0,26,1,2
2101,6.048,1.3840886266,1.2739689018,1.2199277462,1.9563845874,1.6879748509,1.549483221,0.6253508625,-209988.951878037,451,2,1,14,0,26,1,2
2101,1.1831,1.3010311341,1.1912172011,1.1497509627,1.8885257821,1.6044051572,1.4950361033,0.4080368942,-182686.334037327,0,2,1,15,0,26,1,2
2101,9.5283,1.5300100469,1.423088917,1.3423397526,2.155054493,1.8668880624,1.6868362526,0.4080368942,-179488.516367463,0,2,1,16,0,26,1,2
2101,0.43519,1.3619870493,1.2679963426,1.2173144714,2.0427555395,1.7700280525,1.6314413757,0.4080368942,-182846.964758223,0,2,1,17,0,26,1,2
2101,7.1153,1.5157194361,1.4178003232,1.3605660465,2.1374409391,1.8823503284,1.7435127847,0.4080368942,-184905.672988431,0,2,1,18,0,26,1,2
2101,0.31836,1.363727362,1.2756474531,1.2289260876,2.0521967287,1.7936225435,1.6659380108,0.4080368942,-186414.09480126,0,2,1,19,0,26,1,2
2101,3.0653,1.5145246351,1.4134921101,1.3604850879,2.1356160219,1.8783729802,1.75181911,0.4080368942,-187260.6073883,0,2,1,20,0,26,1,2
2101,0.25685,1.3674808045,1.2802614134,1.2341590272,2.0533749195,1.7975719222,1.6733104857,0.4080368942,-187965.190599645,0,2,1,21,0,26,1,2
2101,2.9324,1.2413829947,0.9945810927,0.8248983869,1.7220912119,1.2909681336,1.041882906,0.4154672127,-197065.082944348,0,2,1,22,0,26,1,2
2101,16.691,1.2818777122,1.2051794496,1.2050314658,1.827621084,1.602145573,1.5215244813,0.3374628045,-205257.690794563,192,2,1,23,0,26,1,2
2101,0.21647,1.3468440022,1.2535076721,1.2171483681,1.9749748645,1.7081695482,1.6095158448,0.4080368942,-199674.134522126,110,2,1,24,0,26,1,2
2101,1.501,1.3070550421,1.1321001854,0.996688271,1.8353471237,1.4860083325,1.2631727395,0.4154672127,-204903.106249727,0,2,1,25,0,26,1,2
2101,14.96,1.2645944958,1.1511219434,1.1198074713,1.8025136448,1.5392582966,1.4394200786,0.3374628045,-210362.673515573,319,2,1,26,0,26,1,2
2101,0.18806,1.3438916153,1.2396287838,1.1897817632,1.9659809822,1.6734705074,1.5460258318,0.4080368942,-203073.736029407,0,2,1,27,0,26,1,2
2101,10.444,1.1382833692,0.9452842658,0.8170207216,1.6214101025,1.2604177336,1.057409802,0.7424839764,-205476.547274173,453,2,1,28,0,26,1,2
2101,1.0735,1.3417899873,1.1946122352,1.091483552,1.9466015342,1.5886268918,1.3677720693,0.4154672127,-209775.387154322,0,2,1,29,0,26,1,2
2101,3.6996,1.2890208064,1.1793364934,1.0665737784,1.9859570962,1.6827151984,1.4273108324,0.4154672127,-222508.6750707,246,2,1,30,0,26,1,2
2101,2.1665,1.4014634622,1.301168667,1.2386004214,2.0932216583,1.8285454035,1.6636845757,0.4154672127,-220933.444128142,0,2,1,31,0,26,1,2
2101,1.6598,1.1696268217,0.9858424277,0.9103770393,1.6783649538,1.3159651357,1.1729642819,0.4154672127,-193779.574399095,0,2,1,32,0,26,1,2
2102,3.4824,1.903854521,1.8682845048,1.849985927,3.2952963023,3.1340748539,3.0577467289,NaN,-22148.6500435428,0,2,2,1,0,20,2,4
2102,3.085,1.4560922563,1.3173633728,1.2358679363,2.0951117353,1.8003237154,1.6496924134,0.4154672127,-76621.3097403622,258,2,2,2,0,20,2,4
2102,16.449,1.3752294628,1.2337726103,1.1524380181,1.9338778918,1.6413515971,1.4929775824,0.6253508625,-152764.698505595,667,2,2,3,0,20,2,4
2102,5.2296,1.3443172336,1.2431660073,1.205121269,1.9116982851,1.657378253,1.5599339016,0.4080368942,-146046.939792678,617,2,2,4,0,20,2,4
2102,9.5288,1.2645100639,1.0339647369,0.8853341664,1.7385309283,1.3282976118,1.1076206921,0.540312135,-159641.537052887,725,2,2,5,0,20,2,4
2102,0.70135,1.4151217333,1.2211328978,1.0622095264,2.0757257815,1.6260800774,1.3333088355,0.2368079701,-215442.779244906,811,2,2,6,0,20,2,4
2102,0.25,1.5416577857,1.4626918617,1.3641989869,2.3714873947,2.0755161501,1.782882263,0.2368079701,-232307.740806069,897,2,2,7,0,20,2,4
2102,0.057781,1.4974504853,1.3938468497,1.3075008442,2.3045133839,2.025180207,1.8077855734,0.2368079701,-264028.725056851,846,2,2,8,0,20,2,4
2102,0.21903,1.173007202,0.9871608355,0.9235860258,1.6463517461,1.3060547599,1.1886372038,0.4154672127,-261328.092621945,812,2,2,9,0,20,2,4
2102,3.7395,1.3051671127,1.0105532276,0.8214260761,1.7482137593,1.2553853626,0.9900615416,0.4154672127,-237033.915797809,760,2,2,10,0,20,2,4
2102,20.408,1.3849159406,1.2469353963,1.1376842555,1.9367132116,1.5999462024,1.3665948688,0.6253508625,-197516.669731488,919,2,2,11,0,20,2,4
2102,4.8307,1.3499984995,1.2587740593,1.2153596773,1.9191316315,1.6739570357,1.552475311,0.4080368942,-195238.27670823,835,2,2,12,0,20,2,4
2102,1.7041,1.4561854062,1.3049732037,1.1728529277,2.0134713627,1.6837809111,1.452605622,0.4154672127,-193166.094161609,771,2,2,13,0,20,2,4
2102,6.048,1.3965483631,1.284188735,1.2274921038,1.9670051888,1.6988173566,1.5596409539,0.6253508625,-210897.999994547,853,2,2,14,0,20,2,4
2102,1.1831,1.3340942103,1.2144302272,1.1686345098,1.8876531525,1.602276418,1.4925856134,0.4080368942,-184345.75673756,812,2,2,15,0,20,2,4
2102,9.5283,1.5447712727,1.43484712,1.3516110991,2.1661641004,1.877454253,1.6964398486,0.4080368942,-182082.534365907,746,2,2,16,0,20,2,4
2102,0.43519,1.4009359687,1.297501594,1.2413845095,2.0463836457,1.7718977528,1.6321440878,0.4080368942,-184442.137231221,699,2,2,17,0,20,2,4
2102,7.1153,1.5295134817,1.4280726805,1.3693003838,2.1479871698,1.8927367123,1.7539027754,0.4080368942,-187512.561870749,670,2,2,18,0,20,2,4
2102,0.31836,1.4039984756,1.3072782059,1.2556005563,2.0564237038,1.7968378147,1.66846256,0.4080368942,-188020.364476509,621,2,2,19,0,20,2,4
2102,3.0653,1.5272672403,1.4222334956,1.3676307142,2.1454090595,1.8876889177,1.7612156604,0.4080368942,-189877.615948697,592,2,2,20,0,20,2,4
2102,0.25685,1.4061662205,1.310859902,1.2603464157,2.057646354,1.801108414,1.6765355877,0.4080368942,-189577.362817791,552,2,2,21,0,20,2,4
2102,2.9324,1.2403138494,0.9880053655,0.8156147349,1.7225369967,1.289071934,1.038948186,0.4154672127,-199431.408758907,608,2,2,22,0,20,2,4
2102,16.691,1.2799881854,1.2013973094,1.2022513599,1.8287850284,1.6050170608,1.5259815663,0.3374628045,-208876.438712103,669,2,2,23,0,20,2,4
2102,0.21647,1.3830800015,1.2802457077,1.2400870185,1.97612301,1.7082863487,1.6099872294,0.4080368942,-201920.666864195,630,2,2,24,0,20,2,4
2102,1.501,1.3059583591,1.1259982856,0.9876859684,1.8361289569,1.4846162718,1.2606794672,0.4154672127,-207695.265049891,677,2,2,25,0,20,2,4
2102,14.96,1.2634989224,1.1470008754,1.1154031463,1.8041840735,1.5418731421,1.4430270104,0.3374628045,-214265.904677232,625,2,2,26,0,20,2,4
2102,0.18806,1.3812258583,1.2667133841,1.2120202683,1.9673933864,1.6736310539,1.5461840964,0.4080368942,-205508.100428401,587,2,2,27,0,20,2,4
2102,10.444,1.1420449586,0.9427455551,0.8110894426,1.6242832854,1.2610713753,1.0571376058,0.7424839764,-208595.093686292,616,2,2,28,0,20,2,4
2102,1.0735,1.3401186896,1.1889636141,1.0837984403,1.9486174785,1.5889409543,1.3670074431,0.4154672127,-212415.495341419,553,2,2,29,0,20,2,4
2102,3.6996,1.2979575584,1.1847243165,1.0686660098,1.9899860505,1.6869405607,1.4308544394,0.4154672127,-226279.717116261,609,2,2,30,0,20,2,4
2102,2.1665,1.4021381559,1.298093602,1.2324921884,2.0958793089,1.8300820519,1.6641605382,0.4154672127,-224081.549830556,558,2,2,31,0,20,2,4
2102,1.6598,1.1920099285,0.9962133359,0.9169447368,1.676247335,1.3146464723,1.1729705909,0.4154672127,-197084.518662924,509,2,2,32,0,20,2,4
2103,3.4824,1.8423315693,1.8108844326,1.7948225747,3.3045181194,3.1484710516,3.074684154,NaN,-22094.0838623526,265,2,3,1,0,18,2,2
2103,3.085,1.4411604635,1.3029839099,1.221828267,2.0817457522,1.7875139754,1.6372040627,0.4154672127,-74584.7506422827,182,2,3,2,0,18,2,2
2103,16.449,1.3818365941,1.2373184282,1.154302555,1.9278653276,1.6343032753,1.4853408837,0.6253508625,-151528.784303973,652,2,3,3,0,18,2,2
2103,5.2296,1.3066556293,1.2095564642,1.1725890056,1.9094283398,1.6548769194,1.5572898911,0.4080368942,-145640.165238009,464,2,3,4,0,18,2,2
2103,9.5288,1.2555292952,1.0250315086,0.8767186981,1.7277899433,1.3191151986,1.0991619229,0.540312135,-155606.41702916,863,2,3,5,0,18,2,2
2103,0.70135,1.4183630146,1.2209867939,1.059678846,2.0685614148,1.6185751851,1.3260265881,0.2368079701,-212810.951808384,662,2,3,6,0,18,2,2
2103,0.25,1.5412606536,1.462210313,1.362800919,2.3655571602,2.0692322303,1.777333839,0.2368079701,-230351.274818963,570,2,3,7,0,18,2,2
2103,0.057781,1.5019265869,1.3971826051,1.3091518318,2.3001020209,2.0195209818,1.8014502903,0.2368079701,-262848.783319534,484,2,3,8,0,18,2,2
2103,0.21903,1.1461335055,0.9678640322,0.9063003727,1.6402540379,1.3001957897,1.1823325969,0.4154672127,-260307.175661384,542,2,3,9,0,18,2,2
2103,3.7395,1.2860196889,0.9939281838,0.8066772304,1.7323162378,1.2414968785,0.9776337422,0.4154672127,-234245.74848431,319,2,3,10,0,18,2,2
2103,20.408,1.3904093343,1.2472301261,1.1338466699,1.9281475583,1.5881850978,1.3533721155,0.6253508625,-194022.225557728,752,2,3,11,0,18,2,2
2103,4.8307,1.3157339091,1.2284884446,1.1869350694,1.9175099403,1.6714460278,1.5476118533,0.4080368942,-191818.284828716,614,2,3,12,0,18,2,2
2103,1.7041,1.4371340649,1.2884345289,1.1579973525,1.9994798986,1.6711006253,1.4407064742,0.4154672127,-188846.409505573,521,2,3,13,0,18,2,2
2103,6.048,1.4034414916,1.2878469943,1.2287232971,1.9607096835,1.6912926055,1.5508786549,0.6253508625,-209937.410270234,748,2,3,14,0,18,2,2
2103,1.1831,1.2983094707,1.1831540894,1.1389022061,1.8849523886,1.5992715902,1.4890614764,0.4080368942,-184123.156190126,593,2,3,15,0,18,2,2
2103,9.5283,1.5472992781,1.4357219418,1.35117964,2.1561611949,1.8676971715,1.686902263,0.4080368942,-177314.071918821,701,2,3,16,0,18,2,2
2103,0.43519,1.3639993217,1.2655213989,1.2112808042,2.0448131012,1.7704140125,1.6303131975,0.4080368942,-180138.532152954,509,2,3,17,0,18,2,2
2103,7.1153,1.5313801634,1.428330097,1.3687150811,2.1390466309,1.8843948097,1.7457551251,0.4080368942,-182563.012536988,384,2,3,18,0,18,2,2
2103,0.31836,1.3671579699,1.2755662961,1.2259501138,2.0539106492,1.7943999801,1.6659334879,0.4080368942,-183598.832772643,325,2,3,19,0,18,2,2
2103,3.0653,1.5290534922,1.4224693779,1.3671708959,2.1361760884,1.8792486422,1.7531093784,0.4080368942,-184847.316666192,229,2,3,20,0,18,2,2
2103,0.25685,1.3703247431,1.2800863209,1.2318180479,2.0559003534,1.7993947424,1.6747299708,0.4080368942,-185104.1321252,191,2,3,21,0,18,2,2
2103,2.9324,1.2363219316,0.9814867809,0.8079702243,1.7125780587,1.2795830498,1.0296513052,0.4154672127,-194519.781490739,315,2,3,22,0,18,2,2
2103,16.691,1.2746631269,1.1956381922,1.1967065418,1.8191655785,1.5961312728,1.517189991,0.3374628045,-205330.79235306,375,2,3,23,0,18,2,2
2103,0.21647,1.3493106146,1.2518223209,1.2136041638,1.9723139602,1.70402104,1.6058526308,0.4080368942,-198493.024380852,269,2,3,24,0,18,2,2
2103,1.501,1.3031151933,1.1218224676,0.9828321595,1.8267833178,1.4760278316,1.2524514565,0.4154672127,-203439.294201177,241,2,3,25,0,18,2,2
2103,14.96,1.2579705506,1.1405270991,1.1086510281,1.7948087274,1.5333209165,1.4348876892,0.3374628045,-211150.399946992,222,2,3,26,0,18,2,2
2103,0.18806,1.3457534327,1.236962253,1.1848050688,1.9625170754,1.6679967521,1.5402290699,0.4080368942,-202364.941628779,187,2,3,27,0,18,2,2
2103,10.444,1.1381988189,0.9372157139,0.8043791383,1.6157853279,1.2516210709,1.0468103141,0.7424839764,-204305.243151086,406,2,3,28,0,18,2,2
2103,1.0735,1.3343324753,1.1816828638,1.0759126595,1.9352879789,1.5773164982,1.3567406327,0.4154672127,-208974.918677008,316,2,3,29,0,18,2,2
2103,3.6996,1.2886314091,1.1749333258,1.058684804,1.982120318,1.678714096,1.4225066991,0.4154672127,-223718.184370969,276,2,3,30,0,18,2,2
2103,2.1665,1.3995679371,1.2939276377,1.2272123143,2.0830565421,1.8173579435,1.6522375136,0.4154672127,-221677.163567142,232,2,3,31,0,18,2,2
2103,1.6598,1.163257756,0.975100014,0.8979937675,1.6699835121,1.3079376634,1.1654760998,0.4154672127,-195544.802366817,299,2,3,32,0,18,2,2
2104,3.4824,1.7978976764,1.7628756492,1.7450397051,3.1967076507,3.040004915,2.9662868591,NaN,-21632.9484703116,22,2,1,1,0,2,3,2
2104,3.085,1.4373481977,1.3050972959,1.2268127885,2.0933705474,1.7996295195,1.6494876075,0.4154672127,-75426.7523113855,0,2,1,2,0,2,3,2
2104,16.449,1.3641649897,1.224792773,1.1445694105,1.9243686854,1.6318293887,1.4834785815,0.6253508625,-152172.777991351,154,2,1,3,0,2,3,2
2104,5.2296,1.3094947837,1.2163836673,1.1808976659,1.9123859912,1.6591814506,1.5619510225,0.4080368942,-144600.509502115,35,2,1,4,0,2,3,2
2104,9.5288,1.2623387079,1.0372333239,0.8910708054,1.7367547786,1.3290963455,1.1093371164,0.540312135,-157579.642816694,52,2,1,5,0,2,3,2
2104,0.70135,1.414393914,1.2250752625,1.068638272,2.0715205158,1.6237928977,1.3323936405,0.2368079701,-212339.689593174,52,2,1,6,0,2,3,2
2104,0.25,1.5343614805,1.4599090491,1.3656886264,2.3649260545,2.0705814653,1.7804445578,0.2368079701,-228180.742903613,38,2,1,7,0,2,3,2
2104,0.057781,1.4933643378,1.393182702,1.3100963417,2.2990934043,2.0206547536,1.8047677038,0.2368079701,-259543.960147977,38,2,1,8,0,2,3,2
2104,0.21903,1.1551412992,0.9804456433,0.920177798,1.6504627021,1.3092590952,1.1905325252,0.4154672127,-256532.478130599,0,2,1,9,0,2,3,2
2104,3.7395,1.2938790725,1.011230569,0.8272047301,1.7488910654,1.2584386437,0.9936216878,0.4154672127,-232427.29969345,0,2,1,10,0,2,3,2
2104,20.408,1.3742350889,1.2418401693,1.1383706847,1.9269615723,1.5927179204,1.3627701267,0.6253508625,-193803.233431008,122,2,1,11,0,2,3,2
2104,4.8307,1.3172832536,1.2350593374,1.1971779412,1.9200633409,1.676594708,1.5561940184,0.4080368942,-192898.260108845,49,2,1,12,0,2,3,2
2104,1.7041,1.4377196252,1.2953599352,1.16968361,2.012159522,1.6839656774,1.4536063971,0.4154672127,-190185.968503555,49,2,1,13,0,2,3,2
2104,6.048,1.3840886266,1.2739689018,1.2199277462,1.9563845874,1.6879748509,1.549483221,0.6253508625,-209988.951878037,130,2,1,14,0,2,3,2
2104,1.1831,1.3010311341,1.1912172011,1.1497509627,1.8885257821,1.6044051572,1.4950361033,0.4080368942,-182686.334037327,43,2,1,15,0,2,3,2
2104,9.5283,1.5300100469,1.423088917,1.3423397526,2.155054493,1.8668880624,1.6868362526,0.4080368942,-179488.516367463,42,2,1,16,0,2,3,2
2104,0.43519,1.3619870493,1.2679963426,1.2173144714,2.0427555395,1.7700280525,1.6314413757,0.4080368942,-182846.964758223,48,2,1,17,0,2,3,2
2104,7.1153,1.5157194361,1.4178003232,1.3605660465,2.1374409391,1.8823503284,1.7435127847,0.4080368942,-184905.672988431,1,2,1,18,0,2,3,2
2104,0.31836,1.363727362,1.2756474531,1.2289260876,2.0521967287,1.7936225435,1.6659380108,0.4080368942,-186414.09480126,1,2,1,19,0,2,3,2
2104,3.0653,1.5145246351,1.4134921101,1.3604850879,2.1356160219,1.8783729802,1.75181911,0.4080368942,-187260.6073883,0,2,1,20,0,2,3,2
2104,0.25685,1.3674808045,1.2802614134,1.2341590272,2.0533749195,1.7975719222,1.6733104857,0.4080368942,-187965.190599645,0,2,1,21,0,2,3,2
2104,2.9324,1.2413829947,0.9945810927,0.8248983869,1.7220912119,1.2909681336,1.041882906,0.4154672127,-197065.082944348,38,2,1,22,0,2,3,2
2104,16.691,1.2818777122,1.2051794496,1.2050314658,1.827621084,1.602145573,1.5215244813,0.3374628045,-205257.690794563,100,2,1,23,0,2,3,2
2104,0.21647,1.3468440022,1.2535076721,1.2171483681,1.9749748645,1.7081695482,1.6095158448,0.4080368942,-199674.134522126,101,2,1,24,0,2,3,2
2104,1.501,1.3070550421,1.1321001854,0.996688271,1.8353471237,1.4860083325,1.2631727395,0.4154672127,-204903.106249727,54,2,1,25,0,2,3,2
2104,14.96,1.2645944958,1.1511219434,1.1198074713,1.8025136448,1.5392582966,1.4394200786,0.3374628045,-210362.673515573,109,2,1,26,0,2,3,2
2104,0.18806,1.3438916153,1.2396287838,1.1897817632,1.9659809822,1.6734705074,1.5460258318,0.4080368942,-203073.736029407,7,2,1,27,0,2,3,2
2104,10.444,1.1382833692,0.9452842658,0.8170207216,1.6214101025,1.2604177336,1.057409802,0.7424839764,-205476.547274173,7,2,1,28,0,2,3,2
2104,1.0735,1.3417899873,1.1946122352,1.091483552,1.9466015342,1.5886268918,1.3677720693,0.4154672127,-209775.387154322,93,2,1,29,0,2,3,2
2104,3.6996,1.2890208064,1.1793364934,1.0665737784,1.9859570962,1.6827151984,1.4273108324,0.4154672127,-222508.6750707,42,2,1,30,0,2,3,2
2104,2.1665,1.4014634622,1.301168667,1.2386004214,2.0932216583,1.8285454035,1.6636845757,0.4154672127,-220933.444128142,15,2,1,31,0,2,3,2
2104,1.6598,1.1696268217,0.9858424277,0.9103770393,1.6783649538,1.3159651357,1.1729642819,0.4154672127,-193779.574399095,0,2,1,32,0,2,3,2
2105,3.4824,1.903854521,1.8682845048,1.849985927,3.2952963023,3.1340748539,3.0577467289,NaN,-22148.6500435428,0,2,2,1,0,4,2,1
2105,3.085,1.4560922563,1.3173633728,1.2358679363,2.0951117353,1.8003237154,1.6496924134,0.4154672127,-76621.3097403622,305,2,2,2,0,4,2,1
2105,16.449,1.3752294628,1.2337726103,1.1524380181,1.9338778918,1.6413515971,1.4929775824,0.6253508625,-152764.698505595,938,2,2,3,0,4,2,1
2105,5.2296,1.3443172336,1.2431660073,1.205121269,1.9116982851,1.657378253,1.5599339016,0.4080368942,-146046.939792678,343,2,2,4,0,4,2,1
2105,9.5288,1.2645100639,1.0339647369,0.8853341664,1.7385309283,1.3282976118,1.1076206921,0.540312135,-159641.537052887,599,2,2,5,0,4,2,1
2105,0.70135,1.4151217333,1.2211328978,1.0622095264,2.0757257815,1.6260800774,1.3333088355,0.2368079701,-215442.779244906,67,2,2,6,0,4,2,1
2105,0.25,1.5416577857,1.4626918617,1.3641989869,2.3714873947,2.0755161501,1.782882263,0.2368079701,-232307.740806069,68,2,2,7,0,4,2,1
2105,0.057781,1.4974504853,1.3938468497,1.3075008442,2.3045133839,2.025180207,1.8077855734,0.2368079701,-264028.725056851,17,2,2,8,0,4,2,1
2105,0.21903,1.173007202,0.9871608355,0.9235860258,1.6463517461,1.3060547599,1.1886372038,0.4154672127,-261328.092621945,41,2,2,9,0,4,2,1
2105,3.7395,1.3051671127,1.0105532276,0.8214260761,1.7482137593,1.2553853626,0.9900615416,0.4154672127,-237033.915797809,120,2,2,10,0,4,2,1
2105,20.408,1.3849159406,1.2469353963,1.1376842555,1.9367132116,1.5999462024,1.3665948688,0.6253508625,-197516.669731488,668,2,2,11,0,4,2,1
2105,4.8307,1.3499984995,1.2587740593,1.2153596773,1.9191316315,1.6739570357,1.552475311,0.4080368942,-195238.27670823,275,2,2,12,0,4,2,1
2105,1.7041,1.4561854062,1.3049732037,1.1728529277,2.0134713627,1.6837809111,1.452605622,0.4154672127,-193166.094161609,126,2,2,13,0,4,2,1
2105,6.048,1.3965483631,1.284188735,1.2274921038,1.9670051888,1.6988173566,1.5596409539,0.6253508625,-210897.999994547,451,2,2,14,0,4,2,1
2105,1.1831,1.3340942103,1.2144302272,1.1686345098,1.8876531525,1.602276418,1.4925856134,0.4080368942,-184345.75673756,241,2,2,15,0,4,2,1
2105,9.5283,1.5447712727,1.43484712,1.3516110991,2.1661641004,1.877454253,1.6964398486,0.4080368942,-182082.534365907,20,2,2,16,0,4,2,1
2105,0.43519,1.4009359687,1.297501594,1.2413845095,2.0463836457,1.7718977528,1.6321440878,0.4080368942,-184442.137231221,0,2,2,17,0,4,2,1
2105,7.1153,1.5295134817,1.4280726805,1.3693003838,2.1479871698,1.8927367123,1.7539027754,0.4080368942,-187512.561870749,0,2,2,18,0,4,2,1
2105,0.31836,1.4039984756,1.3072782059,1.2556005563,2.0564237038,1.7968378147,1.66846256,0.4080368942,-188020.364476509,0,2,2,19,0,4,2,1
2105,3.0653,1.5272672403,1.4222334956,1.3676307142,2.1454090595,1.8876889177,1.7612156604,0.4080368942,-189877.615948697,0,2,2,20,0,4,2,1
2105,0.25685,1.4061662205,1.310859902,1.2603464157,2.057646354,1.801108414,1.6765355877,0.4080368942,-189577.362817791,0,2,2,21,0,4,2,1
2105,2.9324,1.2403138494,0.9880053655,0.8156147349,1.7225369967,1.289071934,1.038948186,0.4154672127,-199431.408758907,153,2,2,22,0,4,2,1
2105,16.691,1.2799881854,1.2013973094,1.2022513599,1.8287850284,1.6050170608,1.5259815663,0.3374628045,-208876.438712103,12,2,2,23,0,4,2,1
