VPID,IC,ENTROPY,Leman6,rating,dissonance,spectralcentroid,spectralcomplexity,song,rhythm,chordnumber,presentorder,valence,arousal
3031,3.3157,3.9463,1.398343395,748,0.339568257,741.508606,6.009523869,19,3,21,11,3,3
3031,0.21227,0.95285,1.637359077,252,0.32735759,921.1218262,5.114285946,19,3,22,11,3,3
3031,2.8727,2.7682,1.209082233,813,0.336211175,822.3550415,5.552381039,19,3,23,11,3,3
3031,0.55793,1.3559,1.675342971,190,0.326459199,921.3101807,5.142857075,19,3,24,11,3,3
3031,0.54127,1.3712,1.240030848,721,0.340605676,743.5791016,6.019047737,19,3,25,11,3,3
3031,0.66676,1.7358,1.657957624,187,0.326861709,921.1680298,5.114285946,19,3,26,11,3,3
3031,22.53,1.9116,1.506006548,1008,0.390861452,661.5767822,6.133333206,19,3,27,11,3,3
3031,2.1814,6.588,1.350733749,635,0.303899556,890.9335327,5.209523678,19,3,28,11,3,3
3031,0.59547,3.3473,1.724268083,571,0.32501629,927.1256104,5.104762077,19,3,29,11,3,3
3031,2.9288,2.1484,1.247469469,301,0.298858911,729.7561035,5.552381039,19,3,30,11,3,3
3031,0.72063,2.0129,1.839950034,266,0.327014238,920.8532715,5.114285946,19,3,31,11,3,3
3031,19.357,2.4386,1.630423401,925,0.391560644,661.614563,6.133333206,19,3,32,11,3,3
3031,0.67759,3.7567,1.324223787,888,0.303750575,890.9307251,5.209523678,19,3,33,11,3,3
3031,0.41516,2.6078,1.717721366,237,0.325122863,927.1152344,5.104762077,19,3,34,11,3,3
3031,1.7256,2.5474,1.272602282,236,0.298475832,729.7590332,5.552381039,19,3,35,11,3,3
3031,0.54018,1.7955,1.827480643,83,0.327017903,920.8461304,5.114285946,19,3,36,11,3,3
3031,1.9499,2.439,1.03910577,680,0.336180955,822.359436,5.552381039,19,3,37,11,3,3
3031,0.76899,1.6689,1.800029604,98,0.326510549,921.3221436,5.142857075,19,3,38,11,3,3
3032,14.343,5.1812,1.73172965,239,0.386584222,552.8731689,6.180952549,19,1,2,19,1,2
3032,7.5837,3.3412,1.517710974,349,0.296339572,738.5808105,5.323809624,19,1,3,19,1,2
3032,2.7223,4.4323,1.802612956,237,0.31923002,773.7862549,5.161904812,19,1,4,19,1,2
3032,3.506,1.8906,1.238288221,508,0.292048037,604.2995605,5.561904907,19,1,5,19,1,2
3032,0.7716,2.0624,1.903945753,240,0.321360022,768.4284058,5.152380943,19,1,6,19,1,2
3032,19.79,2.4345,1.629779159,456,0.387661636,552.1887207,6.180952549,19,1,7,19,1,2
3032,7.2593,3.5424,1.329082789,456,0.296726853,738.2553101,5.323809624,19,1,8,19,1,2
3032,2.1328,4.7089,1.749923035,238,0.318645984,773.7959595,5.161904812,19,1,9,19,1,2
3032,3.4902,1.892,1.269878276,210,0.292347729,604.2920532,5.561904907,19,1,10,19,1,2
3032,0.76978,2.0617,1.861115103,262,0.321609944,768.4202881,5.152380943,19,1,11,19,1,2
3032,2.2665,2.4354,1.038992782,262,0.331676841,686.4103394,5.619047642,19,1,12,19,1,2
3032,0.82761,1.7058,1.858623048,262,0.31942001,767.0621338,5.17142868,19,1,13,19,1,2
3032,20.951,1.1919,1.662624073,261,0.458876967,734.2458496,5.419047833,19,1,14,19,1,2
3032,0.22987,1.373,2.014872731,261,0.320074379,746.7646484,5.17142868,19,1,15,19,1,2
3032,17.27,0.37605,1.455579006,636,0.427014381,757.996582,5.17142868,19,1,16,19,1,2
3032,6.6208,2.3313,1.174382787,733,0.331877977,684.6864624,5.590476036,19,1,17,19,1,2
3032,8.3544,3.7314,1.808950021,207,0.313842803,829.4936523,5.419047833,19,1,18,19,1,2
3032,5.9559,2.6751,1.148490202,545,0.337098807,619.3290405,6.114285946,19,1,19,19,1,2
3032,0.77559,2.5737,1.73366925,545,0.321481615,774.3706665,5.142857075,19,1,20,19,1,2
3032,3.3157,3.9463,1.401946576,545,0.335971445,615.9332886,6.114285946,19,1,21,19,1,2
3032,0.21227,0.95285,1.640080143,102,0.320361733,768.717041,5.152380943,19,1,22,19,1,2
3032,2.8727,2.7682,1.219736062,727,0.331624925,686.4007568,5.619047642,19,1,23,19,1,2
3032,0.55793,1.3559,1.681881878,224,0.319810748,767.0639038,5.17142868,19,1,24,19,1,2
3032,0.54127,1.3712,1.245931676,478,0.33682105,617.3213501,6.123809338,19,1,25,19,1,2
3032,0.66676,1.7358,1.663114075,256,0.320845336,769.0374146,5.152380943,19,1,26,19,1,2
3032,22.53,1.9116,1.502825965,771,0.386903077,552.1592407,6.180952549,19,1,27,19,1,2
3032,2.1814,6.588,1.354681434,798,0.297040641,738.2574463,5.323809624,19,1,28,19,1,2
3032,0.59547,3.3473,1.720793582,217,0.318281859,773.7999268,5.161904812,19,1,29,19,1,2
3032,2.9288,2.1484,1.257355541,550,0.291464001,604.2964478,5.561904907,19,1,30,19,1,2
3032,0.72063,2.0129,1.847205913,276,0.321522117,768.4342041,5.152380943,19,1,31,19,1,2
3032,19.357,2.4386,1.619862645,827,0.387568623,552.1893921,6.180952549,19,1,32,19,1,2
3032,0.67759,3.7567,1.322830342,498,0.29683423,738.2553101,5.323809624,19,1,33,19,1,2
3032,0.41516,2.6078,1.713650343,303,0.318384528,773.7888184,5.161904812,19,1,34,19,1,2
3032,1.7256,2.5474,1.283110061,841,0.291468799,604.2977905,5.561904907,19,1,35,19,1,2
3032,0.54018,1.7955,1.834470913,527,0.321568638,768.4356689,5.152380943,19,1,36,19,1,2
3032,1.9499,2.439,1.046722966,524,0.331684381,686.4077148,5.619047642,19,1,37,19,1,2
3032,0.76899,1.6689,1.805402741,364,0.319680929,767.0646362,5.17142868,19,1,38,19,1,2
3033,14.343,5.1812,1.743187388,551,0.40063116,700.8370361,6.123809338,19,2,2,22,3,2
3033,7.5837,3.3412,1.520144836,644,0.320034504,946.9238892,5.323809624,19,2,3,22,3,2
3033,2.7223,4.4323,1.815885586,236,0.33747831,997.9832764,5.133333206,19,2,4,22,3,2
3033,3.506,1.8906,1.235778245,275,0.308921844,775.4508057,5.657142639,19,2,5,22,3,2
3033,0.7716,2.0624,1.908218094,176,0.337957352,995.0808105,5.133333206,19,2,6,22,3,2
3033,19.79,2.4345,1.646122509,368,0.400391102,700.0529785,6.133333206,19,2,7,22,3,2
3033,7.2593,3.5424,1.330106792,460,0.320120007,947.1772461,5.323809624,19,2,8,22,3,2
3033,2.1328,4.7089,1.758625601,541,0.336145759,997.9433594,5.133333206,19,2,9,22,3,2
3033,3.4902,1.892,1.267848715,541,0.30891797,775.4489746,5.647619247,19,2,10,22,3,2
3033,0.76978,2.0617,1.864418276,664,0.337845653,995.0751953,5.133333206,19,2,11,22,3,2
3033,2.2665,2.4354,1.03806718,703,0.34898907,884.8661499,5.552381039,19,2,12,22,3,2
3033,0.82761,1.7058,1.861891975,504,0.337898731,995.9352417,5.133333206,19,2,13,22,3,2
3033,20.951,1.1919,1.662613601,566,0.461956084,948.3273926,5.428571224,19,2,14,22,3,2
3033,0.22987,1.373,2.022037506,486,0.337434858,966.6907959,5.133333206,19,2,15,22,3,2
3033,17.27,0.37605,1.469171238,610,0.43324104,980.4423218,5.104762077,19,2,16,22,3,2
3033,6.6208,2.3313,1.174650453,373,0.349869967,883.380127,5.552381039,19,2,17,22,3,2
3033,8.3544,3.7314,1.813961452,252,0.335048735,1081.470825,5.485714436,19,2,18,22,3,2
3033,5.9559,2.6751,1.148010735,324,0.352030844,800.2921143,6.114285946,19,2,19,22,3,2
3033,0.77559,2.5737,1.732733586,401,0.337831974,1002.132568,5.123809338,19,2,20,22,3,2
3033,3.3157,3.9463,1.408315249,457,0.352025181,798.2713013,6.095238209,19,2,21,22,3,2
3033,0.21227,0.95285,1.639325059,506,0.337480933,995.7516479,5.123809338,19,2,22,22,3,2
3033,2.8727,2.7682,1.217554146,477,0.349400252,884.9022217,5.552381039,19,2,23,22,3,2
3033,0.55793,1.3559,1.681169365,511,0.337741971,995.8881836,5.133333206,19,2,24,22,3,2
3033,0.54127,1.3712,1.25002871,511,0.35192588,799.0367432,6.104762077,19,2,25,22,3,2
3033,0.66676,1.7358,1.662632241,500,0.338024199,995.3592529,5.123809338,19,2,26,22,3,2
3033,22.53,1.9116,1.512282591,499,0.400245488,700.0698853,6.133333206,19,2,27,22,3,2
3033,2.1814,6.588,1.353419052,762,0.320167154,947.1809692,5.323809624,19,2,28,22,3,2
3033,0.59547,3.3473,1.728080168,598,0.336136013,997.9500732,5.133333206,19,2,29,22,3,2
3033,2.9288,2.1484,1.256090055,708,0.309302181,775.4500122,5.647619247,19,2,30,22,3,2
3033,0.72063,2.0129,1.850205009,799,0.338010371,995.0859985,5.133333206,19,2,31,22,3,2
3033,19.357,2.4386,1.635529382,901,0.400462985,700.0540771,6.133333206,19,2,32,22,3,2
3033,0.67759,3.7567,1.324733855,956,0.320428491,947.1781006,5.323809624,19,2,33,22,3,2
3033,0.41516,2.6078,1.722625675,169,0.336161673,997.9436646,5.133333206,19,2,34,22,3,2
3033,1.7256,2.5474,1.280832036,305,0.308897466,775.4517822,5.647619247,19,2,35,22,3,2
3033,0.54018,1.7955,1.837608105,364,0.338080347,995.0841064,5.133333206,19,2,36,22,3,2
3033,1.9499,2.439,1.046579938,416,0.348927021,884.8654175,5.552381039,19,2,37,22,3,2
3033,0.76899,1.6689,1.810652786,463,0.337690502,995.8947144,5.133333206,19,2,38,22,3,2
3034,14.343,5.1812,1.734671854,155,0.390831262,662.7071533,6.133333206,19,3,2,20,6,5
3034,7.5837,3.3412,1.515625938,570,0.303366482,890.9197388,5.209523678,19,3,3,20,6,5
3034,2.7223,4.4323,1.819291694,800,0.325690687,927.1311035,5.104762077,19,3,4,20,6,5
3034,3.506,1.8906,1.226815733,614,0.298428416,729.7567749,5.552381039,19,3,5,20,6,5
3034,0.7716,2.0624,1.901771319,888,0.326851577,920.8303833,5.114285946,19,3,6,20,6,5
3034,19.79,2.4345,1.641271265,700,0.391619742,661.6188965,6.133333206,19,3,7,20,6,5
3034,7.2593,3.5424,1.328267915,775,0.30369404,890.9319458,5.209523678,19,3,8,20,6,5
3034,2.1328,4.7089,1.756026039,1022,0.325062305,927.1242676,5.104762077,19,3,9,20,6,5
3034,3.4902,1.892,1.258409484,796,0.298299253,729.7603149,5.552381039,19,3,10,20,6,5
3034,0.76978,2.0617,1.856648668,952,0.326939821,920.840332,5.114285946,19,3,11,20,6,5
3034,2.2665,2.4354,1.029668116,840,0.336184949,822.3649292,5.552381039,19,3,12,20,6,5
3034,0.82761,1.7058,1.853400795,984,0.326496959,921.3095703,5.142857075,19,3,13,20,6,5
3034,20.951,1.1919,1.643628582,408,0.461215675,881.4241333,5.390476227,19,3,14,20,6,5
3034,0.22987,1.373,2.005321,663,0.32657674,894.7179565,5.123809338,19,3,15,20,6,5
3034,17.27,0.37605,1.456570782,0,0.430565476,903.3032837,5.038095474,19,3,16,20,6,5
3034,6.6208,2.3313,1.170242456,1023,0.335794866,821.4802246,5.54285717,19,3,17,20,6,5
3034,8.3544,3.7314,1.809142732,400,0.321479976,998.951355,5.409523964,19,3,18,20,6,5
3034,5.9559,2.6751,1.138048136,0,0.340808988,745.7906494,6.019047737,19,3,19,20,6,5
3034,0.77559,2.5737,1.728457938,685,0.327015817,927.5564575,5.114285946,19,3,20,20,6,5
3034,3.3157,3.9463,1.398343395,424,0.339568257,741.508606,6.009523869,19,3,21,20,6,5
3034,0.21227,0.95285,1.637359077,928,0.32735759,921.1218262,5.114285946,19,3,22,20,6,5
3034,2.8727,2.7682,1.209082233,735,0.336211175,822.3550415,5.552381039,19,3,23,20,6,5
3034,0.55793,1.3559,1.675342971,1023,0.326459199,921.3101807,5.142857075,19,3,24,20,6,5
3034,0.54127,1.3712,1.240030848,969,0.340605676,743.5791016,6.019047737,19,3,25,20,6,5
3034,0.66676,1.7358,1.657957624,788,0.326861709,921.1680298,5.114285946,19,3,26,20,6,5
3034,22.53,1.9116,1.506006548,466,0.390861452,661.5767822,6.133333206,19,3,27,20,6,5
3034,2.1814,6.588,1.350733749,310,0.303899556,890.9335327,5.209523678,19,3,28,20,6,5
3034,0.59547,3.3473,1.724268083,481,0.32501629,927.1256104,5.104762077,19,3,29,20,6,5
3034,2.9288,2.1484,1.247469469,578,0.298858911,729.7561035,5.552381039,19,3,30,20,6,5
3034,0.72063,2.0129,1.839950034,683,0.327014238,920.8532715,5.114285946,19,3,31,20,6,5
3034,19.357,2.4386,1.630423401,545,0.391560644,661.614563,6.133333206,19,3,32,20,6,5
3034,0.67759,3.7567,1.324223787,512,0.303750575,890.9307251,5.209523678,19,3,33,20,6,5
3034,0.41516,2.6078,1.717721366,721,0.325122863,927.1152344,5.104762077,19,3,34,20,6,5
3034,1.7256,2.5474,1.272602282,567,0.298475832,729.7590332,5.552381039,19,3,35,20,6,5
3034,0.54018,1.7955,1.827480643,723,0.327017903,920.8461304,5.114285946,19,3,36,20,6,5
3034,1.9499,2.439,1.03910577,580,0.336180955,822.359436,5.552381039,19,3,37,20,6,5
3034,0.76899,1.6689,1.800029604,660,0.326510549,921.3221436,5.142857075,19,3,38,20,6,5
3035,14.343,5.1812,1.73172965,811,0.386584222,552.8731689,6.180952549,19,1,2,21,3,2
3035,7.5837,3.3412,1.517710974,950,0.296339572,738.5808105,5.323809624,19,1,3,21,3,2
3035,2.7223,4.4323,1.802612956,728,0.31923002,773.7862549,5.161904812,19,1,4,21,3,2
3035,3.506,1.8906,1.238288221,545,0.292048037,604.2995605,5.561904907,19,1,5,21,3,2
3035,0.7716,2.0624,1.903945753,450,0.321360022,768.4284058,5.152380943,19,1,6,21,3,2
3035,19.79,2.4345,1.629779159,848,0.387661636,552.1887207,6.180952549,19,1,7,21,3,2
3035,7.2593,3.5424,1.329082789,930,0.296726853,738.2553101,5.323809624,19,1,8,21,3,2
3035,2.1328,4.7089,1.749923035,721,0.318645984,773.7959595,5.161904812,19,1,9,21,3,2
3035,3.4902,1.892,1.269878276,887,0.292347729,604.2920532,5.561904907,19,1,10,21,3,2
3035,0.76978,2.0617,1.861115103,956,0.321609944,768.4202881,5.152380943,19,1,11,21,3,2
3035,2.2665,2.4354,1.038992782,833,0.331676841,686.4103394,5.619047642,19,1,12,21,3,2
3035,0.82761,1.7058,1.858623048,656,0.31942001,767.0621338,5.17142868,19,1,13,21,3,2
3035,20.951,1.1919,1.662624073,269,0.458876967,734.2458496,5.419047833,19,1,14,21,3,2
3035,0.22987,1.373,2.014872731,439,0.320074379,746.7646484,5.17142868,19,1,15,21,3,2
3035,17.27,0.37605,1.455579006,693,0.427014381,757.996582,5.17142868,19,1,16,21,3,2
3035,6.6208,2.3313,1.174382787,528,0.331877977,684.6864624,5.590476036,19,1,17,21,3,2
3035,8.3544,3.7314,1.808950021,372,0.313842803,829.4936523,5.419047833,19,1,18,21,3,2
3035,5.9559,2.6751,1.148490202,302,0.337098807,619.3290405,6.114285946,19,1,19,21,3,2
3035,0.77559,2.5737,1.73366925,388,0.321481615,774.3706665,5.142857075,19,1,20,21,3,2
3035,3.3157,3.9463,1.401946576,308,0.335971445,615.9332886,6.114285946,19,1,21,21,3,2
3035,0.21227,0.95285,1.640080143,252,0.320361733,768.717041,5.152380943,19,1,22,21,3,2
3035,2.8727,2.7682,1.219736062,252,0.331624925,686.4007568,5.619047642,19,1,23,21,3,2
3035,0.55793,1.3559,1.681881878,58,0.319810748,767.0639038,5.17142868,19,1,24,21,3,2
3035,0.54127,1.3712,1.245931676,0,0.33682105,617.3213501,6.123809338,19,1,25,21,3,2
3035,0.66676,1.7358,1.663114075,87,0.320845336,769.0374146,5.152380943,19,1,26,21,3,2
3035,22.53,1.9116,1.502825965,575,0.386903077,552.1592407,6.180952549,19,1,27,21,3,2
3035,2.1814,6.588,1.354681434,742,0.297040641,738.2574463,5.323809624,19,1,28,21,3,2
3035,0.59547,3.3473,1.720793582,468,0.318281859,773.7999268,5.161904812,19,1,29,21,3,2
3035,2.9288,2.1484,1.257355541,320,0.291464001,604.2964478,5.561904907,19,1,30,21,3,2
3035,0.72063,2.0129,1.847205913,205,0.321522117,768.4342041,5.152380943,19,1,31,21,3,2
3035,19.357,2.4386,1.619862645,542,0.387568623,552.1893921,6.180952549,19,1,32,21,3,2
3035,0.67759,3.7567,1.322830342,727,0.29683423,738.2553101,5.323809624,19,1,33,21,3,2
3035,0.41516,2.6078,1.713650343,189,0.318384528,773.7888184,5.161904812,19,1,34,21,3,2
3035,1.7256,2.5474,1.283110061,497,0.291468799,604.2977905,5.561904907,19,1,35,21,3,2
3035,0.54018,1.7955,1.834470913,374,0.321568638,768.4356689,5.152380943,19,1,36,21,3,2
3035,1.9499,2.439,1.046722966,805,0.331684381,686.4077148,5.619047642,19,1,37,21,3,2
3035,0.76899,1.6689,1.805402741,805,0.319680929,767.0646362,5.17142868,19,1,38,21,3,2
3036,14.343,5.1812,1.743187388,593,0.40063116,700.8370361,6.123809338,19,2,2,9,6,5
3036,7.5837,3.3412,1.520144836,1003,0.320034504,946.9238892,5.323809624,19,2,3,9,6,5
3036,2.7223,4.4323,1.815885586,917,0.33747831,997.9832764,5.133333206,19,2,4,9,6,5
3036,3.506,1.8906,1.235778245,1023,0.308921844,775.4508057,5.657142639,19,2,5,9,6,5
3036,0.7716,2.0624,1.908218094,930,0.337957352,995.0808105,5.133333206,19,2,6,9,6,5
3036,19.79,2.4345,1.646122509,811,0.400391102,700.0529785,6.133333206,19,2,7,9,6,5
3036,7.2593,3.5424,1.330106792,1023,0.320120007,947.1772461,5.323809624,19,2,8,9,6,5
3036,2.1328,4.7089,1.758625601,860,0.336145759,997.9433594,5.133333206,19,2,9,9,6,5
3036,3.4902,1.892,1.267848715,1023,0.30891797,775.4489746,5.647619247,19,2,10,9,6,5
3036,0.76978,2.0617,1.864418276,827,0.337845653,995.0751953,5.133333206,19,2,11,9,6,5
3036,2.2665,2.4354,1.03806718,962,0.34898907,884.8661499,5.552381039,19,2,12,9,6,5
3036,0.82761,1.7058,1.861891975,674,0.337898731,995.9352417,5.133333206,19,2,13,9,6,5
3036,20.951,1.1919,1.662613601,171,0.461956084,948.3273926,5.428571224,19,2,14,9,6,5
3036,0.22987,1.373,2.022037506,977,0.337434858,966.6907959,5.133333206,19,2,15,9,6,5
3036,17.27,0.37605,1.469171238,626,0.43324104,980.4423218,5.104762077,19,2,16,9,6,5
3036,6.6208,2.3313,1.174650453,1023,0.349869967,883.380127,5.552381039,19,2,17,9,6,5
3036,8.3544,3.7314,1.813961452,725,0.335048735,1081.470825,5.485714436,19,2,18,9,6,5
3036,5.9559,2.6751,1.148010735,239,0.352030844,800.2921143,6.114285946,19,2,19,9,6,5
3036,0.77559,2.5737,1.732733586,913,0.337831974,1002.132568,5.123809338,19,2,20,9,6,5
3036,3.3157,3.9463,1.408315249,364,0.352025181,798.2713013,6.095238209,19,2,21,9,6,5
3036,0.21227,0.95285,1.639325059,1023,0.337480933,995.7516479,5.123809338,19,2,22,9,6,5
3036,2.8727,2.7682,1.217554146,785,0.349400252,884.9022217,5.552381039,19,2,23,9,6,5
3036,0.55793,1.3559,1.681169365,895,0.337741971,995.8881836,5.133333206,19,2,24,9,6,5
3036,0.54127,1.3712,1.25002871,399,0.35192588,799.0367432,6.104762077,19,2,25,9,6,5
3036,0.66676,1.7358,1.662632241,970,0.338024199,995.3592529,5.123809338,19,2,26,9,6,5
3036,22.53,1.9116,1.512282591,49,0.400245488,700.0698853,6.133333206,19,2,27,9,6,5
3036,2.1814,6.588,1.353419052,1023,0.320167154,947.1809692,5.323809624,19,2,28,9,6,5
3036,0.59547,3.3473,1.728080168,626,0.336136013,997.9500732,5.133333206,19,2,29,9,6,5
3036,2.9288,2.1484,1.256090055,922,0.309302181,775.4500122,5.647619247,19,2,30,9,6,5
3036,0.72063,2.0129,1.850205009,630,0.338010371,995.0859985,5.133333206,19,2,31,9,6,5
3036,19.357,2.4386,1.635529382,969,0.400462985,700.0540771,6.133333206,19,2,32,9,6,5
3036,0.67759,3.7567,1.324733855,1023,0.320428491,947.1781006,5.323809624,19,2,33,9,6,5
3036,0.41516,2.6078,1.722625675,706,0.336161673,997.9436646,5.133333206,19,2,34,9,6,5
3036,1.7256,2.5474,1.280832036,1023,0.308897466,775.4517822,5.647619247,19,2,35,9,6,5
3036,0.54018,1.7955,1.837608105,817,0.338080347,995.0841064,5.133333206,19,2,36,9,6,5
3036,1.9499,2.439,1.046579938,1023,0.348927021,884.8654175,5.552381039,19,2,37,9,6,5
3036,0.76899,1.6689,1.810652786,436,0.337690502,995.8947144,5.133333206,19,2,38,9,6,5
3037,14.343,5.1812,1.734671854,352,0.390831262,662.7071533,6.133333206,19,3,2,23,3,2
3037,7.5837,3.3412,1.515625938,614,0.303366482,890.9197388,5.209523678,19,3,3,23,3,2
3037,2.7223,4.4323,1.819291694,761,0.325690687,927.1311035,5.104762077,19,3,4,23,3,2
3037,3.506,1.8906,1.226815733,564,0.298428416,729.7567749,5.552381039,19,3,5,23,3,2
3037,0.7716,2.0624,1.901771319,748,0.326851577,920.8303833,5.114285946,19,3,6,23,3,2
3037,19.79,2.4345,1.641271265,317,0.391619742,661.6188965,6.133333206,19,3,7,23,3,2
3037,7.2593,3.5424,1.328267915,317,0.30369404,890.9319458,5.209523678,19,3,8,23,3,2
3037,2.1328,4.7089,1.756026039,840,0.325062305,927.1242676,5.104762077,19,3,9,23,3,2
3037,3.4902,1.892,1.258409484,595,0.298299253,729.7603149,5.552381039,19,3,10,23,3,2
3037,0.76978,2.0617,1.856648668,840,0.326939821,920.840332,5.114285946,19,3,11,23,3,2
3037,2.2665,2.4354,1.029668116,336,0.336184949,822.3649292,5.552381039,19,3,12,23,3,2
3037,0.82761,1.7058,1.853400795,774,0.326496959,921.3095703,5.142857075,19,3,13,23,3,2
3037,20.951,1.1919,1.643628582,550,0.461215675,881.4241333,5.390476227,19,3,14,23,3,2
3037,0.22987,1.373,2.005321,801,0.32657674,894.7179565,5.123809338,19,3,15,23,3,2
3037,17.27,0.37605,1.456570782,468,0.430565476,903.3032837,5.038095474,19,3,16,23,3,2
3037,6.6208,2.3313,1.170242456,228,0.335794866,821.4802246,5.54285717,19,3,17,23,3,2
3037,8.3544,3.7314,1.809142732,769,0.321479976,998.951355,5.409523964,19,3,18,23,3,2
3037,5.9559,2.6751,1.138048136,217,0.340808988,745.7906494,6.019047737,19,3,19,23,3,2
3037,0.77559,2.5737,1.728457938,762,0.327015817,927.5564575,5.114285946,19,3,20,23,3,2
3037,3.3157,3.9463,1.398343395,219,0.339568257,741.508606,6.009523869,19,3,21,23,3,2
3037,0.21227,0.95285,1.637359077,800,0.32735759,921.1218262,5.114285946,19,3,22,23,3,2
3037,2.8727,2.7682,1.209082233,272,0.336211175,822.3550415,5.552381039,19,3,23,23,3,2
3037,0.55793,1.3559,1.675342971,783,0.326459199,921.3101807,5.142857075,19,3,24,23,3,2
3037,0.54127,1.3712,1.240030848,252,0.340605676,743.5791016,6.019047737,19,3,25,23,3,2
3037,0.66676,1.7358,1.657957624,822,0.326861709,921.1680298,5.114285946,19,3,26,23,3,2
3037,22.53,1.9116,1.506006548,124,0.390861452,661.5767822,6.133333206,19,3,27,23,3,2
3037,2.1814,6.588,1.350733749,124,0.303899556,890.9335327,5.209523678,19,3,28,23,3,2
3037,0.59547,3.3473,1.724268083,704,0.32501629,927.1256104,5.104762077,19,3,29,23,3,2
3037,2.9288,2.1484,1.247469469,411,0.298858911,729.7561035,5.552381039,19,3,30,23,3,2
3037,0.72063,2.0129,1.839950034,777,0.327014238,920.8532715,5.114285946,19,3,31,23,3,2
3037,19.357,2.4386,1.630423401,186,0.391560644,661.614563,6.133333206,19,3,32,23,3,2
3037,0.67759,3.7567,1.324223787,185,0.303750575,890.9307251,5.209523678,19,3,33,23,3,2
3037,0.41516,2.6078,1.717721366,796,0.325122863,927.1152344,5.104762077,19,3,34,23,3,2
3037,1.7256,2.5474,1.272602282,412,0.298475832,729.7590332,5.552381039,19,3,35,23,3,2
3037,0.54018,1.7955,1.827480643,774,0.327017903,920.8461304,5.114285946,19,3,36,23,3,2
3037,1.9499,2.439,1.03910577,272,0.336180955,822.359436,5.552381039,19,3,37,23,3,2
3037,0.76899,1.6689,1.800029604,682,0.326510549,921.3221436,5.142857075,19,3,38,23,3,2
3038,14.343,5.1812,1.73172965,369,0.386584222,552.8731689,6.180952549,19,1,2,24,4,3
3038,7.5837,3.3412,1.517710974,274,0.296339572,738.5808105,5.323809624,19,1,3,24,4,3
3038,2.7223,4.4323,1.802612956,671,0.31923002,773.7862549,5.161904812,19,1,4,24,4,3
3038,3.506,1.8906,1.238288221,711,0.292048037,604.2995605,5.561904907,19,1,5,24,4,3
3038,0.7716,2.0624,1.903945753,661,0.321360022,768.4284058,5.152380943,19,1,6,24,4,3
3038,19.79,2.4345,1.629779159,561,0.387661636,552.1887207,6.180952549,19,1,7,24,4,3
3038,7.2593,3.5424,1.329082789,490,0.296726853,738.2553101,5.323809624,19,1,8,24,4,3
3038,2.1328,4.7089,1.749923035,660,0.318645984,773.7959595,5.161904812,19,1,9,24,4,3
3038,3.4902,1.892,1.269878276,722,0.292347729,604.2920532,5.561904907,19,1,10,24,4,3
3038,0.76978,2.0617,1.861115103,739,0.321609944,768.4202881,5.152380943,19,1,11,24,4,3
3038,2.2665,2.4354,1.038992782,791,0.331676841,686.4103394,5.619047642,19,1,12,24,4,3
3038,0.82761,1.7058,1.858623048,804,0.31942001,767.0621338,5.17142868,19,1,13,24,4,3
3038,20.951,1.1919,1.662624073,258,0.458876967,734.2458496,5.419047833,19,1,14,24,4,3
3038,0.22987,1.373,2.014872731,375,0.320074379,746.7646484,5.17142868,19,1,15,24,4,3
3038,17.27,0.37605,1.455579006,198,0.427014381,757.996582,5.17142868,19,1,16,24,4,3
3038,6.6208,2.3313,1.174382787,492,0.331877977,684.6864624,5.590476036,19,1,17,24,4,3
3038,8.3544,3.7314,1.808950021,649,0.313842803,829.4936523,5.419047833,19,1,18,24,4,3
3038,5.9559,2.6751,1.148490202,380,0.337098807,619.3290405,6.114285946,19,1,19,24,4,3
3038,0.77559,2.5737,1.73366925,649,0.321481615,774.3706665,5.142857075,19,1,20,24,4,3
3038,3.3157,3.9463,1.401946576,485,0.335971445,615.9332886,6.114285946,19,1,21,24,4,3
3038,0.21227,0.95285,1.640080143,563,0.320361733,768.717041,5.152380943,19,1,22,24,4,3
3038,2.8727,2.7682,1.219736062,611,0.331624925,686.4007568,5.619047642,19,1,23,24,4,3
3038,0.55793,1.3559,1.681881878,657,0.319810748,767.0639038,5.17142868,19,1,24,24,4,3
3038,0.54127,1.3712,1.245931676,537,0.33682105,617.3213501,6.123809338,19,1,25,24,4,3
3038,0.66676,1.7358,1.663114075,601,0.320845336,769.0374146,5.152380943,19,1,26,24,4,3
3038,22.53,1.9116,1.502825965,503,0.386903077,552.1592407,6.180952549,19,1,27,24,4,3
3038,2.1814,6.588,1.354681434,399,0.297040641,738.2574463,5.323809624,19,1,28,24,4,3
3038,0.59547,3.3473,1.720793582,499,0.318281859,773.7999268,5.161904812,19,1,29,24,4,3
3038,2.9288,2.1484,1.257355541,523,0.291464001,604.2964478,5.561904907,19,1,30,24,4,3
3038,0.72063,2.0129,1.847205913,663,0.321522117,768.4342041,5.152380943,19,1,31,24,4,3
3038,19.357,2.4386,1.619862645,497,0.387568623,552.1893921,6.180952549,19,1,32,24,4,3
3038,0.67759,3.7567,1.322830342,498,0.29683423,738.2553101,5.323809624,19,1,33,24,4,3
3038,0.41516,2.6078,1.713650343,640,0.318384528,773.7888184,5.161904812,19,1,34,24,4,3
3038,1.7256,2.5474,1.283110061,758,0.291468799,604.2977905,5.561904907,19,1,35,24,4,3
