Unnamed: 0,id,rating,rating_sd,rating_se,dataset,chord_size,name,chord_nro,genre,register,pitchlow,pitchhigh,pitchrange,gill_09_harmonicity,har_18_harmonicity,milne_13_harmonicity,parn_88_root_ambig,parn_94_complex,stolz_15_periodicity,bowl_18_min_freq_dist,hutch_78_roughness,seth_93_roughness,vass_01_roughness,wang_13_roughness,jl_12_tonal,har_19_corpus,har_19_composite,sharpness,sproll,spflux,keyclar,spcentr,spirreg,Forte,neg_log_prob,CorpPop,CorpJazz,CorpClas,TDL,TDL1,register_N,midi,pc,r3_roughness,r3_sethares_dissonance,r3_helmholtz_kang,r3_stumpf_fusion,r3_sensory_pleasantness,r3_inharmonicity,r3_harmonic_deviation
308,te10c,1.21083916083916,0.403,0.074,bowl18,4,te10c,,,56,55,67,12,0.0588888888888889,0.743182429003022,0.604909608600869,2.29128784747792,0.176756283756527,-6.9493718459691,11.6546307990979,0.755743626376695,1.8108232428327,4.03074925872376,1.110428554323,12,1.0,-0.275972064550331,0.768965,1103.24,13.6334,0.456452,0.738333,1.19463,3-1,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,1.0,55-56-57-67,0-1-2-12,0.7634317874908447,0.8522727489471436,0.5191165208816528,0.1996067762374878,0.1684790551662445,0.8003932237625122,0.4897155463695526
309,tr1c,1.10594405699301,0.253708132,0.046320556,bowl18,3,tr1c,,,60,59,61,2,0.0119791666666667,0.743182429003022,0.604909608600869,2.29128784747792,7.79090274787286e-05,-6.96353226275596,14.6839146725366,0.82163004057976,1.61290398152505,4.39147687267599,1.29936966577231,12,1.0,-0.382708731536289,0.785318,1112.66,7.03362,0.430907,0.743435,0.196813,3-1,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,59-60-61,0-1-2,0.9485559463500977,0.9533209204673767,0.5824164748191833,0.10338736325502396,0.06936241686344147,0.8966126441955566,0.33191660046577454
310,te9c,1.0,0.183,0.033,bowl18,4,te9c,,,58,56,67,11,0.121481481481481,0.605158702580908,0.523491557266986,2.64575131106459,0.0785291888817822,-7.36888982224726,12.3476512100274,0.844077981548532,2.38301506304959,5.68433794051181,1.23148056742094,12,1.0,-0.664746318178233,0.803709,1172.55,11.9217,0.36579,0.795807,0.622739,4-1,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,3.57142857142857,56-57-58-67,0-1-2-11,0.8300269842147827,0.940794825553894,0.5247899889945984,0.21540972590446472,0.12168698012828827,0.7845902442932129,0.36259207129478455
311,1a,10.0,,,jl12a,3,1a,,,64,48,67,19,0.6,0.928588602237831,0.702134069832943,1.87082869338697,0.519769829636504,-1.0,62.3678790688793,0.101648440683899,0.602828910994291,1.31057988627659,0.67214160741284,1,10.0,2.04696393101144,0.72884,1180.96,4.37656,0.703549,0.711884,0.665944,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,5.26315789473684,48-64-67,,0.3144547641277313,0.4241580665111542,0.5208754539489746,0.36729195713996887,0.4924219846725464,0.6327080726623535,0.6280449032783508
312,5a,8.668,,,jl12a,3,5a,,,60,45,64,19,0.266666666666667,0.928588602237831,0.702134069832943,2.04939015319192,0.455707020708008,-2.32192809488736,68.0019916122713,0.128803563568726,0.707849490022623,1.38425478478287,0.705184694929758,3,8.71728717881205,1.86995699272508,0.766648,1215.28,2.99134,0.800363,0.758731,1.03165,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,3.36842105263158,45-60-64,,0.33015456795692444,0.4647926390171051,0.6929494142532349,0.38096654415130615,0.4735110402107239,0.6190335154533386,0.658923864364624
313,2a,8.5348,,,jl12a,3,2a,,,74,55,77,22,0.138888888888889,0.934734306954438,0.70414111353318,1.92506684375924,0.578240371376003,-3.1329145639794,111.126927031193,0.074589593373978,0.386136268421503,0.92820969553347,0.712000381125401,3,4.99609207960734,1.58284081689199,0.813916,983.125,2.76598,0.721338,0.787286,0.82622,3-7B,3.87008572567373,6.41900145988659,12.051101629319,3.87008572567373,1,1,10.0,55-74-77,,0.18533749878406525,0.27689242362976074,0.6653230786323547,0.3628905415534973,0.5790207386016846,0.6371094584465027,0.5900695323944092
314,3a,8.2666,,,jl12a,3,3a,,,71,55,77,22,0.0805555555555556,0.802289788464618,0.631533057415607,2.04939015319192,0.33440578486149,-3.27126039707235,204.573161609884,0.11206878114276,0.443269519242041,0.775896423125211,0.683574118332764,3,1.0,0.8719943743888,0.858189,996.247,2.90402,0.654855,0.826825,0.973903,3-8A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,8.57894736842105,55-71-77,,0.20598597824573517,0.29736754298210144,0.481766939163208,0.22671449184417725,0.5122652649879456,0.7732855081558228,0.5899538993835449
315,8a,8.2666,,,jl12a,3,8a,,,64,48,71,23,0.333333333333333,0.898206959300817,0.709916008353518,2.04939015319192,0.413422069159436,-2.0,164.255744343254,0.128839355653157,0.471034124886584,0.733808426308011,0.593691979397684,3,1.94525976831915,1.11357310475943,0.802342,1315.88,3.45034,0.589889,0.777514,0.375245,3-4A,8.97748579111647,10.0825631060162,12.051101629319,8.97748579111647,1,1,5.26315789473684,48-64-71,,0.22218537330627441,0.3035338222980499,0.4294496774673462,0.4028535485267639,0.579021155834198,0.5971464514732361,0.6418470144271851
316,1c,8.0668,,,jl12a,3,1c,,,72,55,76,21,0.466666666666667,0.928588602237831,0.702134069832943,1.87082869338697,0.341175607878184,-1.58496250072116,136.003983224543,0.121968376818303,0.459726013277227,0.890832386232894,0.814111937390774,1,7.514147556966,1.75626632402753,0.745102,982.789,3.8764,0.665813,0.75425,0.69873,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,9.05263157894737,55-72-76,,0.28237271308898926,0.3985927104949951,0.5486768484115601,0.13728740811347961,0.4157593250274658,0.862712562084198,0.5407056212425232
317,6b,7.867,,,jl12a,3,6b,,,55,48,65,17,0.263888888888889,1.05597977834256,0.763252924065916,1.98431348329844,0.417364583820844,-2.83061769877656,65.1849353405753,0.18117141368481,0.783509606800203,1.34171181185988,0.887512177294463,4,6.89028075835381,1.8224093270654,0.694325,842.823,5.06639,0.757301,0.604397,0.596761,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,1.0,48-55-65,,0.3111729621887207,0.6324977278709412,0.4157983064651489,0.4477686285972595,0.3996088206768036,0.5522313714027405,0.4542911648750305
318,1b,7.8004,,,jl12a,3,1b,,,67,52,72,20,0.3,0.928588602237831,0.702134069832943,1.87082869338697,0.267927479077406,-2.32192809488736,131.255694619448,0.178295513190401,0.538242196073793,0.90035428200565,0.634026229628612,1,7.17190398701256,1.62952564967078,0.756592,1159.09,4.09442,0.697563,0.80699,0.40737,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,6.68421052631579,52-67-72,,0.3771696984767914,0.4558301866054535,0.46450352668762207,0.20557817816734314,0.40873318910598755,0.7944218516349792,0.5550395250320435
319,4a,7.7338,,,jl12a,3,4a,,,65,50,72,22,0.056712962962963,0.934734306954438,0.70414111353318,2.04939015319192,0.345168223208463,-3.1329145639794,174.022899168193,0.118618051216551,0.481803893332914,0.740525431211295,0.594731446734568,3,3.61954522428821,1.36876845682135,0.738342,1004.99,6.7118,0.649465,0.716081,0.926685,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,5.73684210526316,50-65-72,,0.19842220842838287,0.3580474555492401,0.5395586490631104,0.34885144233703613,0.5247121453285217,0.6511484980583191,0.6148605346679688
320,6c,7.4008,,,jl12a,3,6c,,,65,55,72,17,0.180555555555556,1.05597977834256,0.763252924065916,1.98431348329844,0.346570146368778,-3.41558019949771,153.230513442129,0.144481050092682,0.515034958795786,0.881186639680222,0.741973970124499,4,4.71482082989417,1.65625622028135,0.725529,785.625,5.12882,0.529389,0.664566,0.45005,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,5.73684210526316,55-65-72,,0.22697687149047852,0.3785058856010437,0.33512458205223083,0.25147390365600586,0.473486065864563,0.7485260963439941,0.5143051147460938
321,6a,7.3342,,,jl12a,3,6a,,,60,53,67,14,0.388888888888889,1.05597977834256,0.763252924065916,1.98431348329844,0.362392514051378,-2.91829583405449,87.0114495840967,0.117512984582952,0.585946671739636,1.15598605571186,0.600418398669707,4,5.50091134991306,1.78146114950718,0.787965,1152.03,3.48472,0.753648,0.734528,0.394958,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,3.36842105263158,53-60-67,,0.20246733725070953,0.37332579493522644,0.38911235332489014,0.49334993958473206,0.5733445286750793,0.5066500902175903,0.4783940017223358
322,13c,7.201,,,jl12a,3,13c,,,64,55,74,19,0.466666666666667,0.934734306954438,0.70414111353318,2.04939015319192,0.471796202965804,-2.38997500048077,133.629838921995,0.108227683973297,0.482506536289494,0.853579139037687,0.785022963159655,3,1.59639251268661,1.17580311190703,0.807522,991.2,4.40785,0.692307,0.7682,0.898059,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,5.26315789473684,55-64-74,,0.2438696324825287,0.3509421944618225,0.29082244634628296,0.19363552331924438,0.4668889045715332,0.8063644766807556,0.5287464261054993
323,7b,7.0678,,,jl12a,3,7b,,,59,55,72,17,0.154166666666667,0.898206959300817,0.709916008353518,2.04939015319192,0.38152168379137,-3.58496250072116,50.9439326371874,0.25662936255411,0.769313516659051,1.41485485890139,0.962870349939782,3,1.0,0.808529988106896,0.742326,988.172,6.26594,0.659357,0.70024,0.378501,3-4B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,2.89473684210526,55-59-72,,0.45506978034973145,0.6032619476318359,0.5029691457748413,0.2778855562210083,0.3491970896720886,0.7221144437789917,0.4056345522403717
324,4b,7.0012,,,jl12a,3,4b,,,60,53,74,21,0.194444444444444,0.934734306954438,0.70414111353318,2.04939015319192,0.578478476570723,-2.7233083338141,87.0114495840967,0.129619317710782,0.517723929660895,0.849902341111066,0.780190326635874,3,1.59639251268661,1.14114844577986,0.851242,1052.1,5.55211,0.738522,0.758073,0.532431,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,3.36842105263158,53-60-74,,0.15574967861175537,0.37220877408981323,0.3624665141105652,0.36626961827278137,0.5231825709342957,0.633730411529541,0.424591064453125
325,13b,7.0012,,,jl12a,3,13b,,,62,52,79,27,0.311111111111111,0.934734306954438,0.70414111353318,2.04939015319192,0.53871662299571,-3.1329145639794,128.850989460973,0.19136294788613,0.498437755829405,0.688071267019788,0.780706509531717,3,3.61954522428821,1.25092097787344,0.800577,1058.49,3.54987,0.603395,0.819488,0.385377,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,4.31578947368421,52-62-79,,0.24496640264987946,0.4057646095752716,0.4000071883201599,0.21447041630744934,0.44232940673828125,0.7855295538902283,0.5386643409729004
326,7a,6.9346,,,jl12a,3,7a,,,67,48,71,23,0.3,0.898206959300817,0.709916008353518,2.04939015319192,0.436005858945556,-2.0,101.887865274375,0.122779067729707,0.470201490092801,0.996708801765708,0.725913640990437,3,1.0,1.02536883899066,0.79235,1303.43,2.72945,0.714952,0.773208,0.582885,3-4B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.68421052631579,48-67-71,,0.25895944237709045,0.30252695083618164,0.6455802917480469,0.3238220512866974,0.5480126738548279,0.6761779189109802,0.6528626084327698
327,11b,6.8014,,,jl12a,3,11b,,,57,53,71,18,0.116666666666667,0.802289788464618,0.631533057415607,2.20139815711603,0.519164539802399,-3.70976100564832,45.3858842834981,0.234914263001347,0.786363998451109,1.44285399633925,0.803053181672125,3,1.0,0.672983433416093,0.84543,1104.25,4.68207,0.60623,0.812584,0.823079,3-8B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,1.94736842105263,53-57-71,,0.4891372621059418,0.6650950312614441,0.4420800805091858,0.23053158819675446,0.2931556701660156,0.7694684863090515,0.5126609206199646
328,5c,6.7348,,,jl12a,3,5c,,,69,52,72,20,0.1,0.928588602237831,0.702134069832943,2.04939015319192,0.259725146216779,-3.90689059560852,83.2511306011972,0.200828078659077,0.594003204207929,1.14104711230786,0.755906179767448,3,5.78116443842024,1.4488050951705,0.789312,1325.97,3.09028,0.659292,0.906628,0.492544,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,7.63157894736842,52-69-72,,0.3857542872428894,0.5326308608055115,0.5361230373382568,0.18330253660678864,0.3537425398826599,0.8166974186897278,0.5700861215591431
329,13a,6.7348,,,jl12a,3,13a,,,64,50,67,17,0.177777777777778,0.934734306954438,0.70414111353318,2.04939015319192,0.243281202862146,-3.30827083453526,62.3678790688793,0.210968336873306,0.746470882855351,1.41462367652185,0.860344549101736,3,3.4869120493249,1.20540618888077,0.778388,1181.63,4.65321,0.776291,0.796353,0.965883,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,5.26315789473684,50-64-67,,0.38654959201812744,0.6668669581413269,0.4103095531463623,0.2936955690383911,0.3173580467700958,0.7063044309616089,0.557809591293335
330,9b,6.6664,,,jl12a,3,9b,,,65,50,71,21,0.0592592592592593,0.727581329514965,0.587538205311478,2.50998007960223,0.354768873306662,-3.3785697620348,144.65506982312,0.174384485030651,0.602406805907469,0.991310746554323,0.758829049040795,3,3.43773223440645,0.890856053232243,0.836347,1031.24,6.61168,0.612434,0.776726,0.920615,3-10,4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,5.73684210526316,50-65-71,,0.3353155851364136,0.4994227886199951,0.6070783138275146,0.21896395087242126,0.3879319131374359,0.7810360193252563,0.617098867893219
331,3b,6.5998,,,jl12a,3,3b,,,65,59,79,20,0.0416666666666667,0.802289788464618,0.631533057415607,2.04939015319192,0.46337328010271,-3.5910464022399,102.286580804942,0.199270011458351,0.544418893806396,0.927196787375582,0.640234076812249,3,1.0,0.730727486616237,0.785542,990.864,4.05555,0.288097,0.718211,0.380476,3-8A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,5.73684210526316,59-65-79,,0.40064311027526855,0.5074533820152283,0.5676628351211548,0.20691512525081635,0.37829405069351196,0.7930848598480225,0.5071157813072205
332,5b,6.5332,,,jl12a,3,5b,,,64,48,69,21,0.233333333333333,0.928588602237831,0.702134069832943,2.04939015319192,0.28254254710028,-2.58496250072116,110.37244308713,0.122113416137904,0.553242458108639,0.961868563214069,0.814530924228724,3,5.90185056611313,1.58883862317707,0.768109,1325.64,3.41036,0.591776,0.79911,0.392281,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,5.26315789473684,48-64-69,,0.19573168456554413,0.39044126868247986,0.39675402641296387,0.405216783285141,0.5278220176696777,0.5947831869125366,0.6208884716033936
333,2c,6.4666,,,jl12a,3,2c,,,67,53,74,21,0.185185185185185,0.934734306954438,0.70414111353318,1.92506684375924,0.39687086806559,-3.30827083453526,195.334099853066,0.139600515714515,0.450650934166143,0.685953259131531,0.660122104551648,3,3.06317911550661,1.2770823332573,0.810087,1052.1,4.39657,0.642781,0.739587,0.176278,3-7B,3.87008572567373,6.41900145988659,12.051101629319,3.87008572567373,1,1,6.68421052631579,53-67-74,,0.21157784759998322,0.3625926673412323,0.298066645860672,0.2508575916290283,0.48278743028640747,0.7491424679756165,0.5440480709075928
334,14a,6.4666,,,jl12a,3,14a,,,60,45,71,26,0.144444444444444,0.759117620523861,0.610642420173434,2.29128784747792,0.416696322782054,-3.79958123064606,151.625565300599,0.268945578510606,0.670288871132469,0.883313451838105,0.772441815613479,4,1.0,0.541009191324343,0.823901,1317.9,4.28304,0.753487,0.81379,1.1418,3-2B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.36842105263158,45-60-71,,0.4896065592765808,0.5691142678260803,0.5603405833244324,0.21900396049022675,0.3461330235004425,0.7809960246086121,0.607487142086029
335,9c,6.4,,,jl12a,3,9c,,,71,53,74,21,0.0962962962962963,0.727581329514965,0.587538205311478,2.50998007960223,0.329092096535574,-3.29472350636948,93.446234578691,0.19167547558817,0.556853180362466,1.07348154997646,0.855370362270329,3,3.27067796865568,0.845521198893678,0.87541,1176.92,4.22788,0.622593,0.811027,0.461048,3-10,4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,8.57894736842105,53-71-74,,0.2859596312046051,0.41740527749061584,0.5745733976364136,0.210727259516716,0.43384772539138794,0.7892727255821228,0.5393911600112915
336,8b,6.3334,,,jl12a,3,8b,,,59,52,72,20,0.158333333333333,0.898206959300817,0.709916008353518,2.04939015319192,0.380979850576214,-3.32192809488736,82.1278721716271,0.27291261190985,0.648554626223255,0.998860819821858,0.808748928677465,3,1.59639251268661,0.843995949848638,0.756024,1145.63,4.2196,0.810119,0.773099,0.510476,3-4A,8.97748579111647,10.0825631060162,12.051101629319,8.97748579111647,1,1,2.89473684210526,52-59-72,,0.44756919145584106,0.4788074195384979,0.5419052243232727,0.16656099259853363,0.3793399930000305,0.8334389925003052,0.465131551027298
337,12b,6.3334,,,jl12a,3,12b,,,59,53,72,19,0.0527777777777778,0.842879489623361,0.685685156085516,2.04939015319192,0.461305281651587,-3.90474850588871,72.3275349115601,0.226160207989262,0.653317008671082,1.19380696590965,0.619051328862019,4,1.0,0.759411660519172,0.758627,1049.74,4.59855,0.422829,0.703382,0.403496,3-5A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,2.89473684210526,53-59-72,,0.4167260229587555,0.4648732542991638,0.5817499160766602,0.24927031993865967,0.4207841753959656,0.7507296800613403,0.4581242799758911
338,9a,6.0004,,,jl12a,3,9a,,,62,47,65,18,0.037037037037037,0.727581329514965,0.587538205311478,2.50998007960223,0.229497471341883,-3.78603390248028,55.5634635155963,0.245722437124728,0.83240214856424,1.53014409947571,0.735420805977697,3,5.39321941461327,0.978068873114913,0.704709,867.048,8.48546,0.566855,0.615259,0.682245,3-10,4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,4.31578947368421,47-62-65,,0.44872793555259705,0.6501994729042053,0.5498412847518921,0.4228149950504303,0.37900638580322266,0.5771850347518921,0.666454017162323
339,12a,5.9338,,,jl12a,3,12a,,,65,48,71,23,0.120833333333333,0.842879489623361,0.685685156085516,2.04939015319192,0.355481413591029,-3.49728436544323,144.65506982312,0.204102216543192,0.58247661165897,0.953777406437225,0.783927269376331,4,1.0,0.795145832970899,0.775037,991.2,3.21003,0.715589,0.693071,0.920225,3-5A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,5.73684210526316,48-65-71,,0.3955422639846802,0.4611373543739319,0.5637421607971191,0.23390540480613708,0.4168797731399536,0.7660946249961853,0.6019405722618103
340,8c,5.8672,,,jl12a,3,8c,,,60,59,64,5,0.15,0.898206959300817,0.709916008353518,2.04939015319192,0.230107556905297,-3.90689059560852,14.6839146725366,0.401060347066044,1.13149660905848,3.08216396995537,0.919375340673232,3,1.0,0.574550311374281,0.807885,1213.6,4.57147,0.597311,0.763914,0.464964,3-4A,8.97748579111647,10.0825631060162,12.051101629319,8.97748579111647,1,1,3.36842105263158,59-60-64,,0.6726391911506653,0.724806010723114,0.5845321416854858,0.1645757555961609,0.23094670474529266,0.8354242444038391,0.3846048414707184
341,10a,5.8672,,,jl12a,3,10a,,,71,48,74,26,0.322222222222222,0.759117620523861,0.610642420173434,2.29128784747792,0.364204027466117,-2.91829583405449,93.446234578691,0.158115164386346,0.502153934932048,1.05419264720956,0.732411703365118,4,1.0,0.720555599296059,0.814293,1179.95,3.36389,0.613499,0.792046,0.4391,3-2A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,8.57894736842105,48-71-74,,0.22923912107944489,0.3586065173149109,0.5363624691963196,0.2515242099761963,0.4854457378387451,0.7484757900238037,0.6206724643707275
342,3c,5.8006,,,jl12a,3,3c,,,67,53,71,18,0.1,0.802289788464618,0.631533057415607,2.04939015319192,0.316123366351975,-3.43306933946243,101.887865274375,0.218431533389469,0.627180111203246,1.12044912441427,0.813968330662445,3,1.0,0.699685624495734,0.838121,1183.99,3.98141,0.638093,0.786243,0.259286,3-8A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.68421052631579,53-67-71,,0.41339918971061707,0.5118241906166077,0.5104645490646362,0.24748216569423676,0.39189836382865906,0.7525178790092468,0.5409242510795593
343,14c,5.8006,,,jl12a,3,14c,,,59,45,72,27,0.075,0.759117620523861,0.610642420173434,2.29128784747792,0.425597438448071,-4.46624789731273,136.941650628062,0.327657917978024,0.684875801658806,0.852188660965877,0.772126233330237,4,1.0,0.445894599014222,0.726127,1049.74,8.54299,0.652958,0.694187,0.687915,3-2B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,2.89473684210526,45-59-72,,0.46779099106788635,0.5398185849189758,0.5182182788848877,0.1962340623140335,0.35460251569747925,0.8037660121917725,0.5900627970695496
344,10b,5.5342,,,jl12a,3,10b,,,59,50,72,22,0.181944444444444,0.759117620523861,0.610642420173434,2.29128784747792,0.406768050086774,-3.41558019949771,100.109266669358,0.258138784315496,0.696532908079785,0.997714714998281,0.871412383856729,4,1.0,0.55851630879524,0.757928,1040.32,4.94257,0.634826,0.760983,0.827421,3-2A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,2.89473684210526,50-59-72,,0.544796347618103,0.6096444129943848,0.4260774254798889,0.16302742063999176,0.29942429065704346,0.8369726538658142,0.49724262952804565
345,17c,5.5342,,,jl12a,3,17c,,,60,59,63,4,0.0333333333333333,0.768245513873647,0.609609079857976,2.20139815711603,0.15680755904758,-5.57355726227518,14.6839146725366,0.446302040178057,1.27743441284239,3.48183511626708,1.01819893912646,7,1.0,0.269936856845594,0.783936,1240.18,5.08287,0.550885,0.757714,0.174988,3-3A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.36842105263158,59-60-63,,0.7559539675712585,0.8341988921165466,0.5730236768722534,0.21410343050956726,0.18512199819087982,0.7858965396881104,0.38591182231903076
346,18b,5.3344,,,jl12a,3,18b,,,59,56,72,16,0.0316666666666667,0.768245513873647,0.609609079857976,2.20139815711603,0.358897731264277,-4.6552614282207,39.2893018380895,0.265053068934478,0.809826409468577,1.59860341626992,0.778974321693143,7,1.0,0.563562049826172,0.740586,1043.01,4.62871,0.533098,0.739972,0.601679,3-3B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,2.89473684210526,56-59-72,,0.41034531593322754,0.603074848651886,0.4928477108478546,0.24612770974636078,0.3366062045097351,0.7538723349571228,0.46562501788139343
347,4c,5.2678,,,jl12a,3,4c,,,74,48,77,29,0.206018518518519,0.934734306954438,0.70414111353318,2.04939015319192,0.376047504280754,-2.97493750120193,111.126927031193,0.131502505758858,0.436756892691053,0.978815473161268,0.7081458972938,3,3.4869120493249,1.33414165058436,0.773356,1049.74,3.05902,0.615614,0.754853,0.478011,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,10.0,48-74-77,,0.22265760600566864,0.3577136695384979,0.5633705258369446,0.2556091248989105,0.48761552572250366,0.7443908452987671,0.6473907232284546
348,2b,5.0014,,,jl12a,3,2b,,,65,50,79,29,0.0555555555555556,0.934734306954438,0.70414111353318,1.92506684375924,0.52082824979571,-3.3785697620348,202.3958474743,0.16263567773555,0.461724910734866,0.560048797456726,0.803141281118456,3,2.38478053078751,1.16941623725803,0.797508,983.462,6.71389,0.615639,0.751159,0.935264,3-7B,3.87008572567373,6.41900145988659,12.051101629319,3.87008572567373,1,1,5.73684210526316,50-65-79,,0.20108142495155334,0.3936347961425781,0.4730966091156006,0.32921507954597473,0.495505154132843,0.6707849502563477,0.6491152048110962
349,12c,4.8664,,,jl12a,3,12c,,,60,59,65,6,0.0520833333333333,0.842879489623361,0.685685156085516,2.04939015319192,0.177038145881137,-4.40203287133193,14.6839146725366,0.41869905156443,1.08609259503807,2.88962359185613,0.906347282695922,4,1.0,0.447496758530347,0.769314,991.537,5.29041,0.226193,0.680118,0.38123,3-5A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.36842105263158,59-60-65,,0.7348957657814026,0.7882941365242004,0.5181223750114441,0.13909731805324554,0.18266244232654572,0.860902726650238,0.3776642382144928
350,7c,4.4668,,,jl12a,3,7c,,,60,59,67,8,0.141666666666667,0.898206959300817,0.709916008353518,2.04939015319192,0.240559107647061,-3.90689059560852,14.6839146725366,0.402050881715016,0.961426990894803,2.4799086194727,0.880247296442356,3,1.0,0.572945635080325,0.78453,1182.98,4.87838,0.575432,0.745156,0.1631,3-4B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.36842105263158,59-60-67,,0.6445907354354858,0.6383025646209717,0.5621017217636108,0.1252882331609726,0.26713377237319946,0.8747117519378662,0.4168824851512909
351,15a,4.3336,,,jl12a,3,15a,,,64,53,71,18,0.102777777777778,0.842879489623361,0.685685156085516,2.04939015319192,0.272283606105576,-4.57141517255537,155.013441196368,0.277022205104183,0.596409356769981,0.933287987045962,0.651052857576441,4,1.0,0.67701470336251,0.853938,1227.73,3.27198,0.613864,0.801856,0.75311,3-5B,8.97748579111647,9.79488103356445,12.051101629319,8.97748579111647,1,1,5.26315789473684,53-64-71,,0.34495091438293457,0.38373711705207825,0.48352980613708496,0.15521129965782166,0.43184223771095276,0.844788670539856,0.5690948367118835
352,11a,3.7342,,,jl12a,3,11a,,,65,47,69,22,0.0340277777777778,0.802289788464618,0.631533057415607,2.20139815711603,0.395377109023512,-3.54037870442488,90.7717685669961,0.202535992162407,0.636213865761387,1.13757951784914,0.695890542286216,3,1.0,0.725436564367577,0.757455,1242.2,4.35438,0.476641,0.71395,0.804398,3-8B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,5.73684210526316,47-65-69,,0.2989526391029358,0.4375429153442383,0.5739099979400635,0.3085823357105255,0.4609071910381317,0.6914176344871521,0.7367959022521973
353,10c,3.6676,,,jl12a,3,10c,,,60,59,62,3,0.163888888888889,0.759117620523861,0.610642420173434,2.29128784747792,0.086270993649075,-4.15254579366392,14.6839146725366,0.571013054295732,1.41759450795293,3.79637265138737,1.21200403667554,4,1.0,0.0516567814209075,0.782821,1001.29,6.41875,0.596842,0.729448,0.194347,3-2A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.36842105263158,59-60-62,,0.8597784042358398,0.9134745001792908,0.46370112895965576,0.13542981445789337,0.10608725994825363,0.8645702004432678,0.31627464294433594
354,14b,3.6676,,,jl12a,3,14b,,,60,59,69,10,0.05,0.759117620523861,0.610642420173434,2.29128784747792,0.258420019477504,-4.96353226275596,14.6839146725366,0.432519703549295,0.998447689001727,2.36035580333574,0.975675499934722,4,1.0,0.276017430534883,0.824903,1325.64,5.17388,0.474258,0.84817,1.46181,3-2B,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.36842105263158,59-60-69,,0.6575573682785034,0.7457013130187988,0.5000091791152954,0.10616381466388702,0.19504474103450775,0.8938362002372742,0.4365081787109375
355,16,3.5344,,,jl12a,3,16,,,64,48,68,20,0.145,0.863664232550099,0.614699522067638,2.20139815711603,0.351879573162082,-3.6552614282207,85.6771406670752,0.182627763441707,0.646806099784726,1.17544437560248,0.872919219223057,7,4.17395806884735,1.19606452686322,0.75963,1250.94,4.45729,0.591818,0.753787,0.384532,3-12,5.63569907288043,7.5176137485547,8.20095402760895,5.63569907288043,2,0,5.26315789473684,48-64-68,,0.3140839636325836,0.41374143958091736,0.6593284010887146,0.3040987551212311,0.47339463233947754,0.6959012150764465,0.5701130628585815
